$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
67846.3964207,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
69240.2114859,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
68100.2485444,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
72791.2088189,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
68065.3430324,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
69918.7405855,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
73805.1713755,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
70137.6871971,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
70172.5927092,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
68319.1951561,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
70391.5393208,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
73010.1554306,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
73045.0609426,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
73264.0075543,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
74863.5529837,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
75117.4051074,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
75082.4995954,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
75336.3517191,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
74024.1179872,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
75877.5155403,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
76096.462152,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
74051.3613137,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
76123.7054785,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
74270.3079253,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
76342.6520901,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
78749.9837738,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
78968.9303854,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
78996.1737119,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
79215.1203236,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
80822.3279386,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
81068.5178767,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
81041.2745502,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
81287.4644884,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
69494.0636096,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
69459.1580975,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
69713.0102212,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
71312.5556507,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
71531.5022623,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
71566.4077744,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
71785.354386,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
