$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
1093.96266266,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1112.14221727,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1150.27655592,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1072.67088641,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1139.16433428,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1092.83913703,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1150.00689667,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
1089.929078,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
1155.40008155,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1155.99559268,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1103.95135867,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
1094.0301593,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1125.41171286,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1088.73805573,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1087.7156114,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1134.36666055,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1096.1312406,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1176.97282104,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1185.38845023,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1100.17612925,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1121.80506139,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1130.59143113,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1096.1312406,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1182.42219855,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1136.79359374,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1116.68153576,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1130.91728303,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1194.07373868,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1100.77164039,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
1132.91728303,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
1067.80571603,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1087.27737422,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1067.59224943,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1091.64811476,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1078.64827842,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1106.59175845,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
1065.22150889,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1091.10879627,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1097.09749228,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1075.68202674,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1107.28835089,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1084.09765594,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
1103.83897337,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
1052.00820595,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
1076.87304901,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
1091.97396665,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
1139.54637882,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
1103.08618829,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
