$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
108469.424953,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
109274.234086,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
147333.917608,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
176426.469692,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
176847.047368,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
199729.588334,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
551555.795125,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
612607.05827,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
429557.115174,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
108183.847518,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
110712.505892,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
115811.361174,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
121953.872171,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
122914.450813,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
129259.462173,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
133693.700881,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
136783.129488,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
138107.17032,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
39707.5710805,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41727.3823889,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
45533.3507411,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48337.2019146,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55087.213999,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66697.2347842,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
76022.6360947,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
