$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
530.641304278,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
540.45883972,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
559.918002207,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
522.937809185,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
554.032042556,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
532.165751388,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
559.78770995,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
531.276513656,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
562.393555097,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
563.198116711,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
538.051711039,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
533.774874616,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
547.38713743,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
529.667390428,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
529.690198498,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
552.230759023,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
534.273235576,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
572.816935687,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
577.399972764,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
536.227619436,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
547.194977125,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
550.406667419,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
534.273235576,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
575.966757933,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
553.403389339,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
544.719424235,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
551.080936776,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
582.113302099,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
537.03218105,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
553.080936776,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
518.002955313,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
527.927974943,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
518.416640155,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
530.55662816,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
523.758622707,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
538.810656514,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
517.787986938,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
530.296043645,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
533.706450407,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
522.325407876,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
538.113579087,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
526.908444954,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
536.963756841,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
511.403666327,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
523.934531104,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
531.230897517,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
555.250289012,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
537.116857168,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
528.57943623,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
534.856272653,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
527.950783013,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
543.999538739,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
531.468673962,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
532.924696862,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
552.729119982,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
546.628191956,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
530.296043645,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
549.992982578,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
544.781292283,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
530.0582672,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
544.804100353,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
533.836742664,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
533.07779719,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
548.321991302,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
550.950644519,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1
521.15277756,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
530.55662816,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
521.566462402,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
553.663973854,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
531.491482031,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
527.299321726,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
517.550210493,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
537.745510385,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
535.55335008,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1
535.247149425,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
563.543377344,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1
538.787848444,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1
566.953784105,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
529.927974943,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
548.321991302,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
533.07779719,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
538.419779742,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1
549.647721945,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
522.348215946,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1
539.569601988,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
521.198393699,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1
531.123413329,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1
535.00937298,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1
530.6022443,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
564.608523472,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1
550.950644519,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0
547.953922599,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1
528.364467855,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
535.162473307,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1
536.204811366,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
569.321852807,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1
522.6544166,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1
536.227619436,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1
537.400249752,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1
551.88549839,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1
519.849854986,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
574.380442775,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0
532.380719763,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
519.090909512,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
532.53382009,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
526.12669141,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
519.634886611,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
530.318851715,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
528.12669141,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
525.475230123,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
538.918140701,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
526.540376251,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
531.07779719,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
569.582437322,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0
537.638026197,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
515.856411147,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
525.65113852,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
532.296043645,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
536.748788466,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
520.263539828,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
533.05498912,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
521.849854986,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
530.862828814,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
526.149499479,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1
577.921141794,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0
524.478508203,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1
535.55335008,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
534.012651061,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1
528.494760112,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
539.592410058,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
525.260261748,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
541.830186503,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1
518.875941137,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
524.892193045,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1
536.748788466,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1
574.1654744,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0
532.08107527,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1
529.253705586,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
546.084214857,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
525.888914965,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
541.025624889,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
535.660834267,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
536.204811366,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
551.449005478,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
546.91158454,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
529.276513656,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
538.657556187,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
565.650861531,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1
540.895332632,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1
570.624775381,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
530.08107527,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
536.618496208,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
541.569601988,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1
547.846438412,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
532.403527833,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
556.660695773,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
534.641304278,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
541.025624889,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
544.566323908,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
535.292765565,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1
535.967034921,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
569.19156055,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1
546.543515838,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1
536.595688138,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
550.168890974,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
540.266679415,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
575.077520201,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1
537.921418782,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
558.875664148,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
539.50773394,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1
546.022346808,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1
555.165612894,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1
518.002955313,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
527.797682686,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
518.025763383,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
530.947504932,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
522.585992391,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
517.787986938,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
534.204811366,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
563.198116711,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
531.621774289,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1
521.413362075,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
537.722702315,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
525.735814638,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
540.351355532,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1
512.706588901,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
524.716284648,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1
530.709728487,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
537.116857168,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1
533.791126525,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
552.100466765,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0
547.494621618,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
527.820490755,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
544.390415511,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
534.725980396,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
532.664112348,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1
550.514151607,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
548.582575816,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1
530.165751388,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
545.823630342,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
529.927974943,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
571.015652153,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0
546.628191956,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
533.967034921,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1
533.598966219,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1
548.191699044,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1
545.999538739,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1
520.761900788,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
530.426335903,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
518.439448225,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
532.403527833,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
523.260261748,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
554.468535468,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
519.244009839,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
534.227619436,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
527.996399152,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1
527.429613983,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
548.559767747,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
535.791126525,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
547.4099455,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
526.279791737,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
536.204811366,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1
537.377441683,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
532.794404605,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
583.155640158,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0
548.344799371,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1
524.172307549,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
535.139665238,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
515.074657603,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
527.60552238,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
532.53382009,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
534.641304278,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1
556.921280288,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
548.214507114,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1
525.367745935,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
539.201533286,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0
