$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
1480977.34134,0,0,0,0,0,0,0,0
1715353.00741,0,0,0,0,1,0,0,0
1497713.46284,1,0,0,0,0,0,0,0
1738335.33045,1,0,0,0,1,0,0,0
1522678.55451,0,0,0,0,0,0,1,0
1539414.67601,1,0,0,0,0,0,1,0
1756996.72005,0,0,0,0,1,0,1,0
1779979.04308,1,0,0,0,1,0,1,0
1554417.20982,0,0,0,1,0,0,0,0
1822080.76004,0,0,0,1,1,0,0,0
1596118.42299,0,0,0,1,0,0,1,0
1863727.75842,0,0,0,1,1,0,1,0
1571153.33132,1,0,0,1,0,0,0,0
1612854.54449,1,0,0,1,0,0,1,0
1845063.08308,1,0,0,1,1,0,0,0
1886710.08145,1,0,0,1,1,0,1,0
1528560.03834,0,1,0,0,0,0,0,0
1768902.61761,0,1,0,0,1,0,0,0
1545296.15984,1,1,0,0,0,0,0,0
1791884.94065,1,1,0,0,1,0,0,0
1602484.55423,0,1,0,1,0,0,0,0
1619220.67573,1,1,0,1,0,0,0,0
1876115.01765,0,1,0,1,1,0,0,0
1899097.34068,1,1,0,1,1,0,0,0
1570261.25151,0,1,0,0,0,0,1,0
1810546.33024,0,1,0,0,1,0,1,0
1644185.7674,0,1,0,1,0,0,1,0
1917762.01602,0,1,0,1,1,0,1,0
1586997.37301,1,1,0,0,0,0,1,0
1660921.8889,1,1,0,1,0,0,1,0
1833528.65328,1,1,0,0,1,0,1,0
1940744.33906,1,1,0,1,1,0,1,0
1574502.96994,0,0,0,0,0,1,0,0
1821763.68563,0,0,0,0,1,1,0,0
1591239.09144,1,0,0,0,0,1,0,0
1844746.00867,1,0,0,0,1,1,0,0
1616072.75331,0,0,0,0,0,1,1,0
1632808.87481,1,0,0,0,0,1,1,0
1863333.469,0,0,0,0,1,1,1,0
1886315.79204,1,0,0,0,1,1,1,0
1622105.38141,0,1,0,0,0,1,0,0
1875333.0103,0,1,0,0,1,1,0,0
1663675.16478,0,1,0,0,0,1,1,0
1916902.79367,0,1,0,0,1,1,1,0
1638841.50291,1,1,0,0,0,1,0,0
1680411.28628,1,1,0,0,0,1,1,0
1898315.33334,1,1,0,0,1,1,0,0
1939885.1167,1,1,0,0,1,1,1,0
1647942.83842,0,0,0,1,0,1,0,0
1928494.724,0,0,0,1,1,1,0,0
1664678.95992,1,0,0,1,0,1,0,0
1951477.04704,1,0,0,1,1,1,0,0
1696029.8973,0,1,0,1,0,1,0,0
1712766.0188,1,1,0,1,0,1,0,0
