$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
75681.7858192,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
77229.8604122,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
59475.2033472,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
63240.2100314,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
68476.7565227,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
71056.8512271,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
57430.2746078,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
59245.9099704,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
59647.2511249,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
62093.5654445,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
43517.114587,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
46230.9896763,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
164836.856557,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
158874.118117,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
242620.550159,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
228650.100114,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
82447.1621425,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
81032.956786,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
68553.0691794,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
69661.5796508,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
152586.306753,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
149260.953042,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
123919.037009,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
116522.937303,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
143011.453497,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
144712.419958,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
110540.998528,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
117650.514832,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
117421.17703,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
116675.873598,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
103374.192199,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
96666.1059,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
332062.248724,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
328259.107925,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
455866.394704,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
439067.445093,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
178329.386236,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
176055.16412,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
157975.611835,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158740.115603,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
75930.2351053,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
77612.0900831,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
60258.7741725,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
63832.6660213,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
68992.7665784,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
71630.1957335,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
57220.0482888,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
58768.1228818,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
59876.5889274,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
