$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
14658.3032502,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14960.1905902,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
14713.9264409,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
15727.3061737,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
14706.3858658,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
15106.7720143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
15946.3506859,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
15154.8546298,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
15162.395205,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
14762.0090565,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
15210.4778205,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
15775.3887893,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
15782.9293644,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
15831.01198,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
16175.7749378,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
16231.3981285,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
16223.8575533,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
16279.480744,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
15994.4333014,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
16394.8194499,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
16442.9020655,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
16000.3186283,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
16448.7873924,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
16048.4012439,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
16496.8700079,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
17015.3536094,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
17063.4362249,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
17069.3215519,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
17117.4041674,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
17463.8223734,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
17517.7903159,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
17511.904989,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
17565.8729314,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
15015.8137808,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
15008.2732057,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
15063.8963964,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
15408.6593542,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
15456.7419697,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
15464.2825449,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
15512.3651604,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
16196.3735821,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
16251.9967728,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
16644.8423462,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
16700.4655368,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
16244.4561976,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
16692.9249617,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
16300.0793883,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
16748.5481524,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
16316.2871185,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
16370.255061,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
16364.3697341,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
16418.3376766,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
16764.7558826,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
16812.8384981,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
16818.7238251,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
16866.8064406,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
17552.4701105,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
17606.438053,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
18000.9388746,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
18054.906817,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
17600.552726,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
18049.0214901,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
17654.5206685,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
18102.9894326,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
16197.1896656,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
16245.2722812,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
16252.8128563,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
16300.8954719,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
16645.6584297,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
16701.2816204,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0
16693.7410452,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
16749.3642359,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
17553.286194,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
17601.3688096,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
18001.7549581,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0
18049.8375736,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
17607.2541365,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0
18055.7229006,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0
17655.336752,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
18103.8055161,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0
16317.1032021,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
16371.0711446,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
16365.1858176,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
16419.1537601,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
16765.5719661,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
16813.6545817,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0
16819.5399086,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0
16867.6225242,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
17553.286194,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
17607.2541365,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
18001.7549581,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
