$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
536648.818564,0,0,0,0,0,0,0,0
621578.11837,0,0,0,0,1,0,0,0
542713.978313,1,0,0,0,0,0,0,0
629906.65959,1,0,0,0,1,0,0,0
551760.36044,0,0,0,0,0,0,1,0
557825.520188,1,0,0,0,0,0,1,0
636668.824277,0,0,0,0,1,0,1,0
644997.365498,1,0,0,0,1,0,1,0
563261.219634,0,0,0,1,0,0,0,0
660252.759152,0,0,0,1,1,0,0,0
578372.76151,0,0,0,1,0,0,1,0
675344.655686,0,0,0,1,1,0,1,0
569326.379383,1,0,0,1,0,0,0,0
584437.921258,1,0,0,1,0,0,1,0
668581.300372,1,0,0,1,1,0,0,0
683673.196906,1,0,0,1,1,0,1,0
553891.582341,0,1,0,0,0,0,0,0
640983.060344,0,1,0,0,1,0,0,0
559956.74209,1,1,0,0,0,0,0,0
649311.601565,1,1,0,0,1,0,0,0
580679.600859,0,1,0,1,0,0,0,0
586744.760607,1,1,0,1,0,0,0,0
679833.318573,0,1,0,1,1,0,0,0
688161.859794,1,1,0,1,1,0,0,0
569003.124217,0,1,0,0,0,0,1,0
656073.766252,0,1,0,0,1,0,1,0
595791.142734,0,1,0,1,0,0,1,0
694925.215108,0,1,0,1,1,0,1,0
575068.283966,1,1,0,0,0,0,1,0
601856.302483,1,1,0,1,0,0,1,0
664402.307472,1,1,0,0,1,0,1,0
703253.756328,1,1,0,1,1,0,1,0
570539.521022,0,0,0,0,0,1,0,0
660137.863669,0,0,0,0,1,1,0,0
576604.68077,1,0,0,0,0,1,0,0
668466.40489,1,0,0,0,1,1,0,0
585603.437827,0,0,0,0,0,1,1,0
591668.597576,1,0,0,0,0,1,1,0
675201.780475,0,0,0,0,1,1,1,0
683530.321695,1,0,0,0,1,1,1,0
587789.42856,0,1,0,0,0,1,0,0
679549.949404,0,1,0,0,1,1,0,0
602853.345365,0,1,0,0,0,1,1,0
694613.86621,0,1,0,0,1,1,1,0
593854.588308,1,1,0,0,0,1,0,0
608918.505114,1,1,0,0,0,1,1,0
687878.490625,1,1,0,0,1,1,0,0
702942.40743,1,1,0,0,1,1,1,0
597151.922092,0,0,0,1,0,1,0,0
698813.695078,0,0,0,1,1,1,0,0
603217.08184,1,0,0,1,0,1,0,0
707142.236298,1,0,0,1,1,1,0,0
614577.447077,0,1,0,1,0,1,0,0
620642.606825,1,1,0,1,0,1,0,0
718401.39826,0,1,0,1,1,1,0,0
726729.939481,1,1,0,1,1,1,0,0
612215.838897,0,0,0,1,0,1,1,0
713876.421257,0,0,0,1,1,1,1,0
629641.363882,0,1,0,1,0,1,1,0
733464.124439,0,1,0,1,1,1,1,0
618280.998646,1,0,0,1,0,1,1,0
635706.523631,1,1,0,1,0,1,1,0
722204.962477,1,0,0,1,1,1,1,0
741792.665659,1,1,0,1,1,1,1,0
542461.565439,0,0,1,0,0,0,0,0
627390.865245,0,0,1,0,1,0,0,0
548526.725188,1,0,1,0,0,0,0,0
635719.406465,1,0,1,0,1,0,0,0
557573.107315,0,0,1,0,0,0,1,0
563638.267064,1,0,1,0,0,0,1,0
642481.571152,0,0,1,0,1,0,1,0
650810.112373,1,0,1,0,1,0,1,0
569073.966509,0,0,1,1,0,0,0,0
666065.506027,0,0,1,1,1,0,0,0
584185.508385,0,0,1,1,0,0,1,0
681157.402561,0,0,1,1,1,0,1,0
575139.126258,1,0,1,1,0,0,0,0
590250.668134,1,0,1,1,0,0,1,0
674394.047247,1,0,1,1,1,0,0,0
689485.943782,1,0,1,1,1,0,1,0
576352.267897,0,0,1,0,0,1,0,0
665950.610544,0,0,1,0,1,1,0,0
582417.427646,1,0,1,0,0,1,0,0
674279.151765,1,0,1,0,1,1,0,0
602964.668967,0,0,1,1,0,1,0,0
609029.828716,1,0,1,1,0,1,0,0
704626.441953,0,0,1,1,1,1,0,0
712954.983174,1,0,1,1,1,1,0,0
591416.184702,0,0,1,0,0,1,1,0
681014.52735,0,0,1,0,1,1,1,0
618028.585773,0,0,1,1,0,1,1,0
719689.168132,0,0,1,1,1,1,1,0
597481.344451,1,0,1,0,0,1,1,0
624093.745521,1,0,1,1,0,1,1,0
689343.06857,1,0,1,0,1,1,1,0
728017.709352,1,0,1,1,1,1,1,0
559704.329217,0,1,1,0,0,0,0,0
646795.807219,0,1,1,0,1,0,0,0
565769.488965,1,1,1,0,0,0,0,0
655124.34844,1,1,1,0,1,0,0,0
574815.871092,0,1,1,0,0,0,1,0
580881.030841,1,1,1,0,0,0,1,0
661886.513127,0,1,1,0,1,0,1,0
670215.054348,1,1,1,0,1,0,1,0
593602.175435,0,1,1,0,0,1,0,0
685362.69628,0,1,1,0,1,1,0,0
608666.09224,0,1,1,0,0,1,1,0
700426.613085,0,1,1,0,1,1,1,0
