$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
63939.9025502,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
65247.9292979,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
50247.8175509,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
53428.7918308,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
57852.8230706,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
60032.7391867,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
48520.1849135,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
50054.257053,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
50393.3251407,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
52460.2185609,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
36765.8245391,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
39058.7633511,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
139261.456323,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
134224.066001,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
204975.888249,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
193173.282271,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
69655.2363532,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
68460.6176915,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
57916.8293832,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
58853.4958443,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
128911.421208,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
126102.192605,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
104692.07939,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
98443.7316109,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
120822.225401,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
122259.420944,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
93389.8097989,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
99396.3514764,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
99202.5982834,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
98573.0931013,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
87335.0225181,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
81667.9343183,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
280539.440818,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
277326.559729,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
385133.680136,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
370941.451445,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
150659.83173,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
148738.638595,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
133464.043158,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
134110.07983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
64149.8018426,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
