$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
31059.9607685,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
31695.7989926,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
24409.0401736,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
25954.5909857,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
28103.3948574,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
29162.719976,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
23569.9087346,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
24315.5398573,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
24480.2292051,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
25484.6578744,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
17860.6780098,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
18974.8995776,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
67644.5230365,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
65198.3177513,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
99562.2792336,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
93830.1293416,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
33834.9368669,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
33255.210857,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
28132.9406095,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
28588.404786,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
62616.3609878,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
61252.3999882,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
50852.2282602,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
47817.8467327,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
58687.3436895,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
59385.9207128,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
45362.5833325,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48280.5453766,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
48186.4371778,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
47881.1934144,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
42421.7021213,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39669.64519,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
136263.868868,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
134703.849121,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
187066.003616,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
180173.185939,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
73178.7905336,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
72246.1587784,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
64826.0800111,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65140.3818895,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
31161.9113171,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
31852.6459905,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
24730.5765193,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
26197.7038325,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
28315.1383046,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
29397.9904729,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
23483.6428857,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24119.4811099,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
24574.3374039,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
25429.7614251,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
17892.0474094,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
18896.4760787,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
67181.8243926,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
66100.1879894,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
99193.6887885,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
93014.5249524,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
33458.5040718,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
33270.8955568,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
28030.9900608,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
28831.5176328,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
31099.1725179,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
31515.424945,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
24667.8377201,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
26142.8073832,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
28126.9219071,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
29248.9858248,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
23522.8546352,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
24197.9046088,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
24448.8598055,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
25461.1308247,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1
18111.6332065,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
18896.4760787,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
67589.6265873,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
65904.129242,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
98009.4939541,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
94057.5574886,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
33827.094517,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
33317.9496562,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
28038.8324107,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
29404.0091752,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
31083.4878181,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
31578.1637441,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1
24691.3647698,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
26213.3885323,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
28221.0301059,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
29296.0399242,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1
23256.2147387,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24213.5893086,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
24307.6975074,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
25539.5543237,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1
18150.844956,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
18755.3137805,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
67581.7842374,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
65566.9081964,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1
