$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
314.374908168,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
320.982155691,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
333.271675161,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
311.888130942,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
329.392145458,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
316.915946452,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
333.194887702,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
316.802528301,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
334.730636876,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
335.615455688,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
320.795476154,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
318.685584076,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
325.475985063,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
315.032890677,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
315.456984736,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
328.741215096,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
318.568639851,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
340.873633574,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
343.985288689,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
319.720451732,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
326.594692325,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
327.666190674,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
318.568639851,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
343.140626643,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
329.432302224,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
325.135730609,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
328.474222027,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
347.173731263,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
320.605270544,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
330.474222027,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
306.926524672,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
313.186465594,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
307.580981107,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
315.146308828,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
310.729266915,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
320.832106847,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
307.621137873,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
314.992733911,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
317.413301897,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
309.884604869,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
319.599981434,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
312.996259984,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
319.332988365,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
303.858552396,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
311.654242493,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
315.954340182,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
330.931420706,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
319.833869884,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
313.570402888,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
317.680294966,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
313.610559654,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
323.479511137,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
315.683821039,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
316.952577145,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
328.624270871,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
325.439354371,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
314.992733911,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
327.011734238,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
323.940235889,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
315.263253053,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
324.364329949,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
317.490089356,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
317.453458663,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
326.437591334,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
328.397434568,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1
309.193517741,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
315.146308828,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
309.847974176,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
329.585877142,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
316.107915099,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
313.22662236,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
307.891657015,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
319.793713118,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
