$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
45779.5958149,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
46716.358226,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
35976.499008,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
38254.1933486,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
41421.5670441,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
42982.5563879,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
34739.6049007,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
35838.203924,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
36080.9588423,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
37561.02988,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
26324.1010675,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
27966.0087174,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
99705.866944,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
96099.6444562,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
146753.660044,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
138303.898948,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
49870.9061272,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
49015.9060463,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
41466.5400399,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
42137.4280167,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
92295.2180337,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
90284.2421516,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
74955.1590026,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
70481.9546638,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
86503.7792693,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
87533.0197446,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
66863.3283937,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71163.9803865,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
71025.2632904,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
70574.85474,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
62528.419139,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
58471.3660886,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
200852.905531,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
198552.935698,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
275736.595925,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
265575.990644,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
107865.368053,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
106490.178861,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
95553.803757,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
96016.6160896,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
45929.8726691,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
46947.5533863,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
36450.4490866,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
38612.545847,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
41733.6805105,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
43329.3491283,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
34612.4475625,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
35549.2099737,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
36219.6759384,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
37480.1115739,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
26370.3400995,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
27850.4111372,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
99023.8412213,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
97429.0166276,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
146210.351417,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
137101.684115,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
49316.0377426,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
49039.0255624,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
41316.2631857,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
42495.7805151,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
45837.394605,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1
46450.4837917,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1
36357.9710225,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
38531.6275409,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
41456.2463181,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
43109.7137261,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
34670.2463526,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
35664.8075538,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
36034.7198102,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1
37526.3506059,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1
26694.0133239,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
27850.4111372,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
99624.9486379,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
97140.0226773,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1
144464.827957,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
138639.131931,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
49859.3463692,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
49108.3841104,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1
41327.8229437,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
43339.64285,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
