$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
8832.8389153,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9120.42517629,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9109.67428803,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9131.50413404,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
8841.23015098,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8825.10381858,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
8835.85470685,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8841.23015098,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9104.62691338,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9147.63046643,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
9088.50058099,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9093.87602512,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
9427.15356123,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8833.16698478,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9108.69007958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9123.44096784,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
9131.50413404,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
9126.12868991,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
8806.28976413,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
9085.81285893,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
9131.50413404,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
9110.00235752,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
9128.81641197,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
9521.22383352,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
9131.50413404,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
9104.62691338,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
9123.44096784,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
9104.62691338,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
8787.47570967,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
9069.68652653,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
9099.25146925,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
9088.50058099,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
9110.00235752,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
9529.28699971,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
9118.06552371,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
9136.87957817,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
9131.83220352,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
9131.83220352,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
8919.50216036,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
9086.14092841,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
9110.330427,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
9121.08131526,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
9142.58309178,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
9561.86773398,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
9137.20764765,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
8830.8073322,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
8828.11961013,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
31915.6521518,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
9102.2672608,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
9161.39714624,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
9088.82865048,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
9099.57953874,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
9438.23251898,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8833.49505426,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
8836.18277633,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
8844.24594253,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
9113.01814906,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
9142.58309178,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
9094.20409461,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
9099.57953874,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
9440.92024104,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
8820.05644394,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
8838.8704984,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
9118.39359319,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
9156.02170211,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
9080.76548428,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
9096.89181667,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
9440.92024104,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
8833.49505426,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
8836.18277633,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
8822.744166,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8817.36872187,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
8975.94432373,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
9250.0919744,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
8836.18277633,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
9104.95498287,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
9088.82865048,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
9107.64270493,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
9516.17645887,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
9110.330427,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
9131.83220352,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9096.89181667,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
9561.86773398,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
9156.02170211,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
