$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
74606.6352037,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
76132.729712,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
58630.2937793,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
62341.8232841,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
67503.9714653,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
70047.4236443,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
56614.4183947,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
58404.2722991,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
58799.9113933,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
61211.4838743,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
42898.9297964,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
45574.2616735,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
162495.033983,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
156617.025443,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
239173.600424,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
225401.649958,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
81275.8639299,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
79881.765124,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
67579.1572863,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
68671.9327867,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
150418.505627,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
147140.411135,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
122158.512327,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
114867.507022,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
140979.687238,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
142656.501401,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
108970.54252,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
115979.064477,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
115752.984994,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
115018.284679,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
101905.558696,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
95292.791838,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
327344.540554,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
323595.44714,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
449389.723129,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
432829.459046,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
175795.811521,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
173553.914656,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
155731.199457,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
156484.855734,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
74851.554643,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
76509.5288493,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
59402.7320108,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
62925.8619469,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
68012.6503007,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
70612.6223503,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
56407.1788692,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
57933.2733775,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
59025.9908757,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
61079.6041762,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
42974.2896239,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
45385.8621048,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
161383.476528,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
158783.620482,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
238288.122452,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
223442.294444,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
80371.5460003,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
