$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
28341.8102831,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
28924.6138924,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
28448.4311095,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
30407.9285955,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
28433.8504567,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
29208.0475578,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
30831.4787781,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
29300.0877314,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
29314.6683842,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
28540.4712831,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
29406.7085578,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
30499.9687691,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
30514.5494219,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
30606.5895955,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
31274.1658702,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
31380.7866966,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
31366.2060438,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
31472.8268701,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
30923.5189516,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
31697.7160527,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
31789.7562263,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
30934.8989733,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
31801.136248,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
31026.9391469,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
31893.1764216,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
32897.5970904,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
32989.637264,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
33001.0172857,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
33093.0574593,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
33763.8343651,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
33867.2545604,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
33855.8745387,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
33959.294734,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
