$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
183.304965874,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
187.966593274,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
195.910894469,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
183.979821348,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
193.247377343,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
186.462117197,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
195.866534012,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
186.818890575,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
196.753743145,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
197.68720246,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
189.125634322,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
188.329035827,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
190.984994053,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
184.951971945,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
185.61926852,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
193.293627525,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
187.839181079,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
200.302579679,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
202.522492238,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
188.504587929,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
192.898162865,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
192.672581131,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
187.839181079,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
202.034527214,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
193.692871635,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
192.055314188,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
193.56167999,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
204.786765253,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
189.438047244,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
195.56167999,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
179.002001577,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
183.040692859,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
179.802379522,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
184.595198567,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
181.621158245,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
188.724500488,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
180.247873813,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
184.506477654,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
186.327146102,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
181.133193222,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
187.168105054,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
183.35310578,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
187.436157519,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
178.074211436,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
183.000111852,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
185.484297426,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
194.981214603,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
188.147814551,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
