$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
63548.2063548,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
64853.7815035,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
63786.0393739,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
68179.8101985,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
63753.3452534,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
65489.3233088,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
69129.5345274,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
65694.4622073,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
65727.1563278,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
63991.1782724,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
65932.2952264,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
68384.9490971,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
68417.6432175,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
68622.7821161,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
70120.9271524,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
70358.7601715,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
70326.066051,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
70563.8990701,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
69334.6734259,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
71070.6514813,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
71275.7903799,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
69360.1907883,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
71301.3077422,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
69565.3296868,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
71506.4466408,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
73761.138371,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
73966.2772696,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
73991.7946319,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
74196.9335305,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
75702.255325,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
75932.9115859,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
75907.3942236,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
76138.0504845,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
65091.6145225,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
65058.920402,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
65296.7534211,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
66794.8984574,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
67000.037356,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
67032.7314765,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
67237.870375,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
70210.2379206,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
70448.0709396,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
72151.3548745,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
72389.1878936,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
70415.3768191,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
72356.4937731,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
70653.2098382,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
72594.3267921,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
70730.1541779,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
70960.8104387,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
70935.2930764,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
