$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
191.037055545,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
195.813459141,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
204.014093837,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
191.525399703,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
201.27884159,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
194.157861073,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
203.967820444,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
194.486896871,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
204.893288309,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
205.823878219,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
196.893113321,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
196.019040894,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
198.918898534,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
192.625717051,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
193.278666602,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
201.283963635,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
195.551184916,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
208.59515977,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
210.867678084,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
