$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
11057.2231852,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11417.2572407,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
11403.7980237,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
11430.8752567,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
11067.4763969,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11047.2875714,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
11060.7467884,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
11067.4763969,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
11397.2272141,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
11451.0640822,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
11377.0383886,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
11383.7679971,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
11801.003725,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
11057.3819842,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
11403.3216269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11420.7808439,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
11430.8752567,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
11424.1456482,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
11023.7339416,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
11373.6735843,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
11430.8752567,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
11403.9568226,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
11427.5104524,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
11918.771874,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
11430.8752567,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
11397.2272141,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
11420.7808439,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
11397.2272141,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
11000.1803118,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
11353.4847588,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
11390.4976056,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
11377.0383886,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
11403.9568226,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
11928.8662867,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
11414.0512354,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
11437.6048652,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
11431.0340556,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
11431.0340556,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
11165.2145193,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
11373.8323833,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
11404.1156216,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
11417.5748386,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
11444.4932727,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
11969.4027367,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
11437.7636641,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
11054.1759788,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
11050.8111746,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
39954.479742,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
11394.0212088,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
11468.0469025,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
11377.1971875,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
11390.6564045,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
11814.6217409,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
11057.5407831,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
11060.9055874,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
11071.0000001,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
11407.4804258,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
11444.4932727,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
11383.926796,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
11390.6564045,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
11817.9865452,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
11040.7167618,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
11064.2703916,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
11414.2100343,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
11461.3172939,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
11367.1027747,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
11387.2916003,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
11817.9865452,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
11057.5407831,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
11060.9055874,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
11044.0815661,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
11037.3519576,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
11235.8754087,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
11579.0854429,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
11060.9055874,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
11397.3860131,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
11377.1971875,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
11400.7508173,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
