$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
674.882217718,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
686.840884978,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
711.081908524,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
663.699383422,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
703.857741487,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
675.728639753,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
710.915930737,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
674.321961832,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
714.23548649,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
714.986519808,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
682.95280679,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
677.23070639,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
695.392874317,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
672.819895195,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
672.575061787,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
701.289219052,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
678.139450948,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
727.513709503,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
733.078098663,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
680.629117763,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
694.326418519,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
698.965530025,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
678.139450948,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
731.252342999,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
702.783019141,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
691.172840553,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
699.550585556,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
738.808465612,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
681.380151081,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
701.550585556,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
658.782372316,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
671.15185077,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
659.035472271,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
674.226573116,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
665.840561565,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
684.193506924,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
657.960749925,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
673.894617541,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
677.965206612,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
664.014805901,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
683.8532848,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
669.579195061,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
682.114651304,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
649.82783833,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
665.516872538,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
674.811628647,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
704.861874761,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
682.035795684,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
671.981739708,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
679.703840109,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
670.907017363,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
691.077451837,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
675.38841763,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
676.969339886,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
702.197963611,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
694.152174183,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
673.894617541,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
698.71243007,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
692.073318563,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
673.317828558,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
691.828485156,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
678.1311844,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
676.890484267,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
696.309885423,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
699.384607768,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1
662.521005812,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
674.226573116,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
662.774105767,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
703.114974717,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
675.143584222,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
670.077128424,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
657.383960943,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
683.11051803,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
680.044062232,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1
680.201773472,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
715.974119986,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1
684.438340331,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1
720.044709058,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
673.15185077,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
696.309885423,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
676.890484267,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
683.695573561,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1
697.724829892,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
663.769972493,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1
685.434207057,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
662.031338997,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1
674.400817452,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1
679.624984489,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1
673.736906301,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
717.05710888,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1
699.384607768,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0
695.567118652,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1
671.160117318,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
679.546128869,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1
680.87395117,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
722.787475828,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1
663.612261254,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1
680.629117763,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1
682.122917852,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1
700.301618875,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1
660.861227935,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
729.505442955,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0
676.550262143,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
659.620527802,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
676.471406523,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
668.583328335,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
660.039605545,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
673.649784133,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
670.583328335,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
667.753439397,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
684.604318119,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
668.836428291,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
674.890484267,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
723.119431404,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0
682.699706835,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
655.226249703,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
667.42975037,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
675.894617541,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
681.293028914,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
661.114327891,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
677.135317674,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
662.861227935,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
674.068861876,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
668.338494928,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1
733.742009814,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0
665.935950281,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1
680.044062232,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
677.807495373,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1
671.326095106,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
685.18937365,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
666.931817007,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
687.766162632,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1
658.798905412,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
666.189050237,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1
681.293028914,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1
728.683820564,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0
675.07299515,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1
672.566795239,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
693.73309644,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
668.006539353,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
687.015129314,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
680.454873427,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
680.87395117,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
700.293352326,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
694.239296351,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
672.321961832,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
684.272362543,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
718.384931181,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1
686.849151526,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1
724.447253705,0,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
673.07299515,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
681.127051126,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
687.434207057,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1
695.156307457,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
676.305428736,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
706.932463833,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
678.882217718,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
687.015129314,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
691.251696173,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
679.712106657,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1
680.297162188,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
722.621498041,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1
693.496529581,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1
681.371884533,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
698.388741042,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
685.77442918,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
729.845665078,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1
682.786829002,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
709.754086223,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0
684.533729047,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1
692.83261843,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1
704.206230159,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1
658.782372316,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
670.985872983,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
658.537538908,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
674.724506479,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
664.346761476,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
657.960749925,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
678.87395117,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
714.986519808,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0
675.30956201,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1
662.852961387,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
683.355351437,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
668.085394973,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
686.430073783,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1
651.487616207,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
666.512739264,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1
674.147717496,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
682.035795684,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1
678.620851215,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
701.123241265,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0
695.803685512,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
670.741039575,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
691.5753852,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
679.537862321,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
676.637384311,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1
699.37634122,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
696.641840998,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1
673.728639753,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
693.401140865,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
673.15185077,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
724.945187068,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0
694.152174183,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
678.297162188,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1
677.554395417,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1
696.143907635,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1
693.077451837,0,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1
662.023072449,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
674.060595328,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
658.790638864,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
676.305428736,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
664.931817007,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
703.866008035,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0
659.541672182,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
678.629117763,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
670.417350548,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1
670.243106212,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
696.886674405,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1
680.620851215,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1
695.148040909,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
668.504472716,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
680.87395117,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1
682.367751259,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
676.803362099,0,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0
740.136287913,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0
696.065052015,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1
666.093661521,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
679.790962277,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1
654.230382977,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1
669.919417185,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1
676.471406523,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
678.882217718,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1
707.264419408,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
695.899074228,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1
667.342628202,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
684.691440287,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0
682.865684622,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1
677.222439842,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1
698.720696618,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1
667.42975037,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1
682.454873427,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1
