$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
12990.9702169,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13258.6279566,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
13040.3793543,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
13938.4747978,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
13033.6966114,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
13388.5339581,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
14132.6003283,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
13431.2603526,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
13437.9430955,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
13083.1057487,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
13480.6694899,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
13981.2011923,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
13987.8839351,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
14030.6103296,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
14336.038539,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
14385.4476763,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
14378.7649335,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
14428.1740708,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
14175.3267228,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
14530.1640695,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
14572.890464,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
14180.5425221,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
14578.1062633,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
14223.2689166,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
14620.8326578,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
15080.1049092,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
15122.8313037,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
15128.047103,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
15170.7734974,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
15477.6686504,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
15525.6108442,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
15520.3950449,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
15568.3372387,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
13308.0370939,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
13301.3543511,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
13350.7634884,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
13656.1916978,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
13698.9180923,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
13705.6008351,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
13748.3272296,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
14354.2938366,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
14403.7029739,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
14751.8575778,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
14801.2667151,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
14397.0202311,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
14794.5839723,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
14446.4293684,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
14843.9931096,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
14460.5657475,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
14508.5079413,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
14503.292142,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
14551.2343358,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
14858.1294887,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
14900.8558832,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
14906.0716825,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
14948.798077,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
15556.2316275,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
15604.1738213,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
15953.7953687,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
16001.7375625,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
15598.958022,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
15996.5217632,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
15646.9002158,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
16044.463957,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
14355.1308429,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
