$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
1500.71990831,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1524.93742303,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1576.55653924,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1469.61644689,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1561.67059254,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1497.68436198,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1576.18624733,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
1493.31512926,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
1583.59208557,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1584.0366477,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1512.57030868,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
1498.57348625,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1542.78570503,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1492.426005,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1490.64881566,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1554.70931643,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1501.83184324,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1613.21543853,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1624.39846611,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1507.38622192,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1536.71355318,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1549.52522966,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1501.83184324,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1620.32525508,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1558.04194364,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1529.67800686,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1549.59949988,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1635.9517856,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1507.83078405,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
1551.59949988,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
1464.80159285,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1491.16658882,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1464.13527924,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1496.79523772,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
1479.31724764,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1516.5692495,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
1460.50663034,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1496.0546539,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1503.90505427,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
1475.2440366,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1518.27216862,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1486.42706418,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
1513.16235207,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
1442.36232666,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
1476.13316087,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
1496.86950794,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
1561.44884107,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
1511.75545464,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
1493.01804838,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
1509.01487082,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
1489.38939948,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
1533.15811532,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
1499.3872811,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
1501.6833028,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
1557.96767342,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
1538.78676422,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
1496.0546539,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
1550.19154327,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
1535.37986679,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
1493.53688073,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
1533.60267745,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
