$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
26352.8015143,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
26892.407864,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
20709.9083181,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
22021.3285846,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
23844.4062847,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
24743.3053198,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
19997.9765156,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
20630.7328208,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
20770.457754,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
21622.7818113,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
15154.1788308,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
16099.6528437,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
57391.6973925,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
55316.4514206,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
84471.0528413,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
79607.9617734,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
28706.830031,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
28215.1333022,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
23869.0185929,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
24255.5928729,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
53125.4255021,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
51968.3719485,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
