$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
59206.3688318,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
60417.6245127,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
46527.9592625,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
49473.4911508,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
53569.9711578,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
55588.5623146,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
44928.2389678,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
46348.8038461,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
46662.7676423,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
48576.7042003,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
34044.1607009,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
36167.4064564,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
128951.18355,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
124286.831046,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
189800.10491,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
178871.42714,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
64498.3964613,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
63392.3003134,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
53629.0163842,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
54496.406955,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
119367.307505,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
116766.145661,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
96941.0695974,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
91155.417821,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
111877.028368,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
113207.889304,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
86475.6097254,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92037.5065817,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
91858.0986981,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
91275.2755438,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
80869.1133654,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
