$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
112622.638442,0,0,0,0,0,0,0,0
130446.931574,0,0,0,0,1,0,0,0
113896.280153,1,0,0,0,0,0,0,0
132195.572921,1,0,0,0,1,0,0,0
115794.779485,0,0,0,0,0,0,1,0
117068.421196,1,0,0,0,0,0,1,0
133614.699922,0,0,0,0,1,0,1,0
135363.341269,1,0,0,0,1,0,1,0
118208.382314,0,0,0,1,0,0,0,0
138564.091179,0,0,0,1,1,0,0,0
121380.523358,0,0,0,1,0,0,1,0
141732.109395,0,0,0,1,1,0,1,0
119482.024026,1,0,0,1,0,0,0,0
122654.165069,1,0,0,1,0,0,1,0
140312.732526,1,0,0,1,1,0,0,0
143480.750742,1,0,0,1,1,0,1,0
116242.043739,0,1,0,0,0,0,0,0
134520.097702,0,1,0,0,1,0,0,0
117515.685451,1,1,0,0,0,0,0,0
136268.739049,1,1,0,0,1,0,0,0
121864.643186,0,1,0,1,0,0,0,0
123138.284897,1,1,0,1,0,0,0,0
142674.11288,0,1,0,1,1,0,0,0
144422.754227,1,1,0,1,1,0,0,0
119414.184783,0,1,0,0,0,0,1,0
137687.86605,0,1,0,0,1,0,1,0
125036.784229,0,1,0,1,0,0,1,0
145842.131097,0,1,0,1,1,0,1,0
120687.826494,1,1,0,0,0,0,1,0
126310.42594,1,1,0,1,0,0,1,0
139436.507397,1,1,0,0,1,0,1,0
147590.772443,1,1,0,1,1,0,1,0
119735.827223,0,0,0,0,0,1,0,0
138539.978888,0,0,0,0,1,1,0,0
121009.468934,1,0,0,0,0,1,0,0
140288.620235,1,0,0,0,1,1,0,0
122897.973534,0,0,0,0,0,1,1,0
124171.615246,1,0,0,0,0,1,1,0
141702.125199,0,0,0,0,1,1,1,0
143450.766546,1,0,0,0,1,1,1,0
123356.73173,0,1,0,0,0,1,0,0
142614.644225,0,1,0,0,1,1,0,0
126518.878042,0,1,0,0,0,1,1,0
145776.790537,0,1,0,0,1,1,1,0
124630.373442,1,1,0,0,0,1,0,0
127792.519753,1,1,0,0,0,1,1,0
144363.285572,1,1,0,0,1,1,0,0
147525.431883,1,1,0,0,1,1,1,0
125321.571095,0,0,0,1,0,1,0,0
146657.388361,0,0,0,1,1,1,0,0
126595.212807,1,0,0,1,0,1,0,0
148406.029708,1,0,0,1,1,1,0,0
128979.331177,0,1,0,1,0,1,0,0
130252.972888,1,1,0,1,0,1,0,0
150768.909272,0,1,0,1,1,1,0,0
152517.550619,1,1,0,1,1,1,0,0
128483.717407,0,0,0,1,0,1,1,0
149819.284804,0,0,0,1,1,1,1,0
132141.477488,0,1,0,1,0,1,1,0
153930.805715,0,1,0,1,1,1,1,0
129757.359118,1,0,0,1,0,1,1,0
133415.119199,1,1,0,1,0,1,1,0
151567.926151,1,0,0,1,1,1,1,0
155679.447062,1,1,0,1,1,1,1,0
113843.308074,0,0,1,0,0,0,0,0
131667.601206,0,0,1,0,1,0,0,0
