$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
60156.6614219,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
61387.3446242,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
47274.7488658,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
50267.5475897,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
54429.7859768,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
56480.7643357,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
45649.3492037,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
47092.7015207,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
47411.7051927,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
49356.3489942,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
34590.5552408,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
36747.868157,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
131021.04856,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
126281.805901,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
192846.757858,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
181742.632409,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
65533.6709579,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
64409.8032478,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
54489.8271786,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
55371.1254069,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
121283.360304,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
118640.427489,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
98497.1432644,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
92618.6017763,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
113672.844129,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
115025.052539,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
