$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
44125.2047186,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
45028.1452113,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
34676.3919849,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
36871.798162,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
39924.6912442,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
41429.2967969,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
33484.2038104,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
34543.1315409,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
34777.1123976,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
36203.7243314,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
25372.8674461,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
26955.4666177,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
96102.3807347,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
92626.5366241,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
141449.656243,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
133305.336944,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
48068.5676398,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
47244.5065714,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
39967.9303182,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40614.6060632,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
88959.5078282,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
87021.2522043,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
72246.1465923,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
67934.6565651,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
83377.3931049,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
84369.4691621,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
64446.7847035,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68592.0313529,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
68458.3280062,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
68024.2350323,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
60268.5551202,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
56358.175133,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
193593.518539,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
191376.714277,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
265770.598945,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
255977.271704,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
103966.822686,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
102641.374068,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
92100.2077667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92546.3284916,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
44270.0500108,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
45250.9841224,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
35133.2117526,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
37217.1984742,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
40225.5237742,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
41763.5551636,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
33361.6424093,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
34264.582902,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
