$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
8190.11801386,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8456.77097101,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
8446.80263617,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
8467.11628493,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
8197.97124407,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8183.0187418,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
8192.98707665,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8197.97124407,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8442.19544782,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8482.0687872,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
8427.24294555,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8432.22711297,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8741.24549322,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8190.49499293,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
8445.67169895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8459.6400338,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
8467.11628493,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
8462.13211751,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
8165.57415582,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
8424.75086183,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
8467.11628493,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
8447.17961524,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
8464.62420122,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
8828.46842313,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
8467.11628493,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
8442.19544782,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
8459.6400338,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
8442.19544782,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
8148.12956984,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
8409.79835956,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
8437.21128039,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
8427.24294555,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
8447.17961524,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
8835.94467426,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
8454.65586637,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8472.10045236,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
8467.493264,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
8467.493264,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
8270.61865078,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
8425.12784091,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
8447.55659431,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
8457.52492916,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
8477.46159885,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
8866.22665788,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
8472.47743143,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
8188.37988829,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
8185.88780458,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
29592.8868881,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
8440.08034318,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
8494.90618483,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8427.61992462,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
8437.58825946,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
8751.59080714,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
8190.87197201,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
8193.36405572,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
8200.84030685,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
8450.04867802,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
8477.46159885,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
8432.60409204,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
8437.58825946,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
8754.08289085,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
8178.41155345,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
8195.85613943,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
8455.03284545,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
8489.92201741,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8420.14367348,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
8435.09617575,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
8754.08289085,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
8190.87197201,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
8193.36405572,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
8180.90363716,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8175.91946974,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
8322.95240873,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
8577.14494732,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
8193.36405572,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
8442.57242689,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
8427.61992462,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
8445.0645106,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8823.86123478,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8447.55659431,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8467.493264,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
8435.09617575,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8866.22665788,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
8489.92201741,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
8487.4299337,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0
8811.40081622,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
8425.12784091,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0
8816.38498364,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
8437.58825946,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
8744.114556,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
8419.15950606,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0
8443.32638503,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0
8805.80946044,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0
29576.9502184,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1
8405.56815028,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
29544.1761511,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1
