$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
151725.539757,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
152851.307539,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
206089.229108,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
246783.918679,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
247372.223133,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
279380.343236,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
771515.176472,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
856913.741521,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
600863.306732,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
151326.073769,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
154863.163511,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
161995.447137,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
170587.597371,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
171931.255692,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
180806.663626,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
187009.280955,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
191330.776635,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
193182.846212,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
55541.3930522,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58366.7070345,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
63690.4991914,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
67612.5288841,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77054.4522184,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93294.5603534,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
106338.940591,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136524.043188,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
144070.318838,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36693.8614734,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
36759.2286349,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33040.5634448,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
34899.8960399,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
36207.2392708,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
36621.2312939,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
38538.6680325,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38843.7147864,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
37405.6372324,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
489012.830311,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
493653.89878,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
489630.186836,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1646999.3601,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1645314.33993,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1645256.23579,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1652417.57149,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4187799.1403,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4182845.76205,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
29887.8662583,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30352.6994071,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30723.1133225,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31725.4097996,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31638.2535842,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
