$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
91.7366928023,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
94.626830883,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
94.518788338,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
95.728120769,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
92.810972052,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
92.6489082344,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
92.7569507795,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
92.810972052,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
95.4580144064,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
95.8901845867,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
95.2959505887,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
95.3499718613,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
98.6992907586,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
92.7299401432,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
91.5390463152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.6470888602,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
95.728120769,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
95.6740994965,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
92.4598337805,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
95.2689399525,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
95.728120769,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
95.5120356789,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
95.7011101328,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
99.644663028,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
95.728120769,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
95.4580144064,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
95.6470888602,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
95.4580144064,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
92.2707593266,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
95.1068761349,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
95.4039931338,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
95.2959505887,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
95.5120356789,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
99.7256949368,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
95.5930675877,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
95.7821420416,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
96.72136811,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
96.72136811,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
94.5875278447,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
96.2621872934,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
96.5052830198,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
96.6133255649,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
96.8294106551,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
101.043069913,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
96.7753893825,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
93.6961768479,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0
93.6691662116,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0
325.690531761,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0
96.424251111,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
97.0184851089,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
96.2891979297,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
96.3972404748,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
99.8005806446,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0
93.7231874841,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
93.7501981204,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
93.8312300292,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0
96.5322936561,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
96.8294106551,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
96.3432192022,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
96.3972404748,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
99.8275912809,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
93.5881343028,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0
93.7772087567,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
96.5863149286,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
96.9644638364,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
96.2081660209,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
96.3702298385,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
99.8275912809,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
93.7231874841,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
93.7501981204,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0
93.6151449391,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
93.5611236665,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
95.1547512064,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1
97.9098361058,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
