$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
975.605604829,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
992.028251115,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1026.23882782,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
957.168804613,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1016.22467389,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
975.038433504,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1025.99845038,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
972.552960652,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
1030.80599915,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1031.44543299,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
985.052587433,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
976.31730119,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1003.96542455,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
971.274092966,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
970.47126218,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1012.05655897,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
978.081641728,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1050.03619419,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1057.64657374,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
981.6873033,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1001.07617732,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1008.69127484,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
978.081641728,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1055.00242192,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1014.21995592,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
996.509005991,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1009.09033124,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1065.49733073,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
982.326737143,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
1011.09033124,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
952.288993332,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
