$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
1233189.74659,0,0,0,0,0,0,0,0
1428351.35236,0,0,0,0,1,0,0,0
1247125.8553,1,0,0,0,0,0,0,0
1447488.58837,1,0,0,0,1,0,0,0
1267913.94855,0,0,0,0,0,0,1,0
1281850.05725,1,0,0,0,0,0,1,0
1463027.6744,0,0,0,0,1,0,1,0
1482164.91041,1,0,0,0,1,0,1,0
1294342.29637,0,0,0,1,0,0,0,0
1517222.2718,0,0,0,1,1,0,0,0
1329066.49833,0,0,0,1,0,0,1,0
1551901.32984,0,0,0,1,1,0,1,0
1308278.40508,1,0,0,1,0,0,0,0
1343002.60703,1,0,0,1,0,0,1,0
1536359.50782,1,0,0,1,1,0,0,0
1571038.56585,1,0,0,1,1,0,1,0
1272811.38036,0,1,0,0,0,0,0,0
1472941.55382,0,1,0,0,1,0,0,0
1286747.48907,1,1,0,0,0,0,0,0
1492078.78984,1,1,0,0,1,0,0,0
1334367.48947,0,1,0,1,0,0,0,0
1348303.59817,1,1,0,1,0,0,0,0
1562216.03259,0,1,0,1,1,0,0,0
1581353.26861,1,1,0,1,1,0,0,0
1307535.58232,0,1,0,0,0,0,1,0
1507617.87586,0,1,0,0,1,0,1,0
1369091.69142,0,1,0,1,0,0,1,0
1596895.09063,0,1,0,1,1,0,1,0
1321471.69102,1,1,0,0,0,0,1,0
1383027.80013,1,1,0,1,0,0,1,0
1526755.11187,1,1,0,0,1,0,1,0
1616032.32664,1,1,0,1,1,0,1,0
1311067.43641,0,0,0,0,0,1,0,0
1516958.24825,0,0,0,0,1,1,0,0
1325003.54512,1,0,0,0,0,1,0,0
1536095.48426,1,0,0,0,1,1,0,0
1345682.19855,0,0,0,0,0,1,1,0
1359618.30726,1,0,0,0,0,1,1,0
1551573.01038,0,0,0,0,1,1,1,0
1570710.2464,1,0,0,0,1,1,1,0
1350705.48615,0,1,0,0,0,1,0,0
1561564.86568,0,1,0,0,1,1,0,0
1385320.24829,0,1,0,0,0,1,1,0
1596179.62782,0,1,0,0,1,1,1,0
1364641.59486,1,1,0,0,0,1,0,0
1399256.357,1,1,0,0,0,1,1,0
1580702.10169,1,1,0,0,1,1,0,0
1615316.86383,1,1,0,0,1,1,1,0
1372219.98619,0,0,0,1,0,1,0,0
1605831.90369,0,0,0,1,1,1,0,0
1386156.0949,1,0,0,1,0,1,0,0
1624969.1397,1,0,0,1,1,1,0,0
1412261.59526,0,1,0,1,0,1,0,0
1426197.70396,1,1,0,1,0,1,0,0
1650842.08045,0,1,0,1,1,1,0,0
1669979.31646,1,1,0,1,1,1,0,0
1406834.74833,0,0,0,1,0,1,1,0
1640443.92983,0,0,0,1,1,1,1,0
1446876.3574,0,1,0,1,0,1,1,0
1685454.10659,0,1,0,1,1,1,1,0
1420770.85704,1,0,0,1,0,1,1,0
1460812.4661,1,1,0,1,0,1,1,0
1659581.16584,1,0,0,1,1,1,1,0
1704591.3426,1,1,0,1,1,1,1,0
1246545.82427,0,0,1,0,0,0,0,0
1441707.43004,0,0,1,0,1,0,0,0
1260481.93297,1,0,1,0,0,0,0,0
1460844.66605,1,0,1,0,1,0,0,0
1281270.02622,0,0,1,0,0,0,1,0
1295206.13493,1,0,1,0,0,0,1,0
1476383.75207,0,0,1,0,1,0,1,0
1495520.98808,1,0,1,0,1,0,1,0
1307698.37405,0,0,1,1,0,0,0,0
1530578.34948,0,0,1,1,1,0,0,0
1342422.576,0,0,1,1,0,0,1,0
