$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
8082.81093511,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8345.96892006,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
8336.13123838,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
8356.19174664,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
8090.57434127,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
8075.81781875,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
8085.65550043,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8090.57434127,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8331.59754244,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8370.94826916,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
8316.84101992,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
8321.75986076,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
8626.72799285,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
8083.19608001,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
8334.9758037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8348.81348538,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
8356.19174664,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
8351.2729058,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
8058.60187581,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
8314.3815995,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
8356.19174664,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
8336.51638328,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
8353.73232622,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
8712.80770755,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
8356.19174664,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
8331.59754244,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
8348.81348538,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
8331.59754244,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
8041.38593287,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
8299.62507698,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
8326.6787016,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
8316.84101992,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
8336.51638328,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
8720.18596881,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
8343.89464454,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
8361.11058748,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
8356.57689154,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
8356.57689154,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
8162.28267835,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
8314.76674439,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
8336.90152817,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
8346.73920985,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
8366.41457322,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
8750.08415875,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
