$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
327407.995489,0,0,0,0,0,0,0,0
379223.521931,0,0,0,0,1,0,0,0
331108.722981,1,0,0,0,0,0,0,0
384305.132349,1,0,0,0,1,0,0,0
336627.896295,0,0,0,0,0,0,1,0
340328.623787,1,0,0,0,0,0,1,0
388430.710769,0,0,0,0,1,0,1,0
393512.321187,1,0,0,0,1,0,1,0
343644.539442,0,0,0,1,0,0,0,0
402819.20577,0,0,0,1,1,0,0,0
352864.440249,0,0,0,1,0,0,1,0
412027.121007,0,0,0,1,1,0,1,0
347345.266934,1,0,0,1,0,0,0,0
356565.167741,1,0,0,1,0,0,1,0
407900.816188,1,0,0,1,1,0,0,0
417108.731425,1,0,0,1,1,0,1,0
337928.149024,0,1,0,0,0,0,0,0
391062.814547,0,1,0,0,1,0,0,0
341628.876516,1,1,0,0,0,0,0,0
396144.424965,1,1,0,0,1,0,0,0
354271.836708,0,1,0,1,0,0,0,0
357972.5642,1,1,0,1,0,0,0,0
414765.642117,0,1,0,1,1,0,0,0
419847.252535,1,1,0,1,1,0,0,0
347148.049831,0,1,0,0,0,0,1,0
400270.003386,0,1,0,0,1,0,1,0
363491.737515,0,1,0,1,0,0,1,0
423973.557354,0,1,0,1,1,0,1,0
350848.777323,1,1,0,0,0,0,1,0
367192.465007,1,1,0,1,0,0,1,0
405351.613804,1,1,0,0,1,0,1,0
429055.167772,1,1,0,1,1,0,1,0
348085.011471,0,0,0,0,0,1,0,0
402749.108346,0,0,0,0,1,1,0,0
351785.738963,1,0,0,0,0,1,0,0
407830.718764,1,0,0,0,1,1,0,0
357275.85635,0,0,0,0,0,1,1,0
360976.583842,1,0,0,0,0,1,1,0
411939.953226,0,0,0,0,1,1,1,0
417021.563644,1,0,0,0,1,1,1,0
358609.523395,0,1,0,0,0,1,0,0
414592.759352,0,1,0,0,1,1,0,0
367800.368275,0,1,0,0,0,1,1,0
423783.604232,0,1,0,0,1,1,1,0
362310.250887,1,1,0,0,0,1,0,0
371501.095767,1,1,0,0,0,1,1,0
419674.36977,1,1,0,0,1,1,0,0
428865.214649,1,1,0,0,1,1,1,0
364321.555424,0,0,0,1,0,1,0,0
426345.518584,0,0,0,1,1,1,0,0
368022.282917,1,0,0,1,0,1,0,0
431427.129002,1,0,0,1,1,1,0,0
374953.211079,0,1,0,1,0,1,0,0
378653.938571,1,1,0,1,0,1,0,0
438296.31332,0,1,0,1,1,1,0,0
443377.923738,1,1,0,1,1,1,0,0
373512.400304,0,0,0,1,0,1,1,0
435535.637065,0,0,0,1,1,1,1,0
384144.055959,0,1,0,1,0,1,1,0
447486.431801,0,1,0,1,1,1,1,0
377213.127796,1,0,0,1,0,1,1,0
387844.783451,1,1,0,1,0,1,1,0
440617.247483,1,0,0,1,1,1,1,0
452568.042219,1,1,0,1,1,1,1,0
330954.726568,0,0,1,0,0,0,0,0
382770.25301,0,0,1,0,1,0,0,0
334655.45406,1,0,1,0,0,0,0,0
387851.863428,1,0,1,0,1,0,0,0
340174.627375,0,0,1,0,0,0,1,0
343875.354867,1,0,1,0,0,0,1,0
391977.441849,0,0,1,0,1,0,1,0
397059.052267,1,0,1,0,1,0,1,0
347191.270522,0,0,1,1,0,0,0,0
406365.936849,0,0,1,1,1,0,0,0
356411.171328,0,0,1,1,0,0,1,0
415573.852086,0,0,1,1,1,0,1,0
350891.998014,1,0,1,1,0,0,0,0
360111.89882,1,0,1,1,0,0,1,0
411447.547267,1,0,1,1,1,0,0,0
420655.462504,1,0,1,1,1,0,1,0
351631.74255,0,0,1,0,0,1,0,0
406295.839426,0,0,1,0,1,1,0,0
355332.470042,1,0,1,0,0,1,0,0
411377.449844,1,0,1,0,1,1,0,0
367868.286504,0,0,1,1,0,1,0,0
371569.013996,1,0,1,1,0,1,0,0
429892.249663,0,0,1,1,1,1,0,0
434973.860081,1,0,1,1,1,1,0,0
360822.58743,0,0,1,0,0,1,1,0
415486.684305,0,0,1,0,1,1,1,0
377059.131384,0,0,1,1,0,1,1,0
439082.368145,0,0,1,1,1,1,1,0
364523.314922,1,0,1,0,0,1,1,0
380759.858876,1,0,1,1,0,1,1,0
420568.294723,1,0,1,0,1,1,1,0
444163.978563,1,0,1,1,1,1,1,0
341474.880103,0,1,1,0,0,0,0,0
394609.545627,0,1,1,0,1,0,0,0
345175.607595,1,1,1,0,0,0,0,0
399691.156045,1,1,1,0,1,0,0,0
350694.78091,0,1,1,0,0,0,1,0
354395.508402,1,1,1,0,0,0,1,0
403816.734465,0,1,1,0,1,0,1,0
408898.344883,1,1,1,0,1,0,1,0
362156.254475,0,1,1,0,0,1,0,0
418139.490431,0,1,1,0,1,1,0,0
371347.099354,0,1,1,0,0,1,1,0
427330.335311,0,1,1,0,1,1,1,0
365856.981967,1,1,1,0,0,1,0,0
375047.826846,1,1,1,0,0,1,1,0
423221.100849,1,1,1,0,1,1,0,0
432411.945729,1,1,1,0,1,1,1,0
357818.567788,0,1,1,1,0,0,0,0
418312.373196,0,1,1,1,1,0,0,0
361519.29528,1,1,1,1,0,0,0,0
423393.983614,1,1,1,1,1,0,0,0
378499.942159,0,1,1,1,0,1,0,0
382200.669651,1,1,1,1,0,1,0,0
441843.044399,0,1,1,1,1,1,0,0
446924.654817,1,1,1,1,1,1,0,0
367038.468594,0,1,1,1,0,0,1,0
427520.288433,0,1,1,1,1,0,1,0
387690.787038,0,1,1,1,0,1,1,0
451033.162881,0,1,1,1,1,1,1,0
370739.196086,1,1,1,1,0,0,1,0
391391.51453,1,1,1,1,0,1,1,0
432601.898851,1,1,1,1,1,0,1,0
456114.773299,1,1,1,1,1,1,1,0
347514.788905,0,0,0,0,0,0,0,1
400079.958262,0,0,0,0,1,0,0,1
351336.461693,1,0,0,0,0,0,0,1
405397.284886,1,0,0,0,1,0,0,1
357459.635088,0,0,0,0,0,0,1,1
361282.034274,1,0,0,0,0,0,1,1
410012.818874,0,0,0,0,1,0,1,1
415330.871897,1,0,0,0,1,0,1,1
380762.488461,0,0,0,1,0,0,0,1
440788.493447,0,0,0,1,1,0,0,1
390708.061042,0,0,0,1,0,0,1,1
450721.35406,0,0,0,1,1,0,1,1
