$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
41488.8887323,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
42337.9331031,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
32604.6370433,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
34668.9148546,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
37539.3800505,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
38954.1365402,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
31483.6889558,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
32479.3994316,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
32699.3985889,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
34040.8220261,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
23857.0515012,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
25345.1410434,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
90360.1301138,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
87092.0473972,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
132997.585845,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
125339.996132,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
45196.4935712,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
44421.7346378,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
37579.8560744,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
38187.9489872,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
83643.9653547,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
81821.5913863,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
67929.2636376,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
63875.4696447,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
78395.4140295,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
79328.2676031,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
60595.9583928,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64493.5625154,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
64367.8487112,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
63959.75504,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
56667.4020116,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
52990.7494314,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
182025.493289,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
179941.215562,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
249889.519062,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
240681.459097,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
97754.3874908,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
96508.2017917,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
86596.8111759,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
87016.3333823,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
41625.0786869,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
42547.4561101,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
33034.1592076,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
34993.6755155,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
37822.2361099,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
39268.4210507,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
31368.451302,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
32217.4956728,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
32825.1123931,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
33967.4889737,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1
23898.9561026,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
25240.3795399,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0
89742.0372432,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
88296.8046874,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1
132505.206778,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
124250.476495,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
44693.6383544,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
