$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
333.853784055,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
340.750178672,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
353.685459984,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
330.897142801,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
349.625213348,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
336.303259092,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
353.603853407,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
336.119963727,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
355.235984946,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
356.113575081,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
340.363505728,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
338.058439361,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
345.463277923,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
334.364783457,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
334.75273413,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
348.870671944,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
337.996914996,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
361.764511103,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
365.008691969,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
339.221013651,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
346.463916788,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
347.728179866,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
