$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
751.556788435,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
764.653623493,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
791.436555124,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
738.524431465,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
783.501033212,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
752.042790666,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
791.251607873,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
750.361055527,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
794.950552892,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
795.673132016,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
759.978312578,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
753.487948913,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
774.068723413,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
748.91589728,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
748.528792898,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
780.524667316,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
754.6148423,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
809.74633297,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
815.832382372,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
757.389051064,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
772.537515764,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
777.935405803,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
754.6148423,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
813.797962611,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
782.189192575,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
769.023517995,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
778.473037675,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
822.103379025,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
758.111630188,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
780.473037675,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
733.61690509,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
747.285791782,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
733.784642461,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
750.597632419,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
741.367479751,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
761.475100466,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
732.472801824,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
750.227737917,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
754.64926206,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
739.33305999,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
761.324572976,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
745.419109392,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
759.272943335,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
723.410386526,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
740.778218237,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
751.135264292,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
784.391349706,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
759.070786203,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
748.210528037,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
756.700891701,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
746.8986874,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
769.260094887,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
751.892263176,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
753.539578555,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
781.651560702,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
772.571935524,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
750.227737917,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
777.767668432,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
770.369778393,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
749.470739033,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
769.982674011,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
754.834209311,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
753.337421423,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
774.976249787,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
778.288090424,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1
737.668534732,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
750.597632419,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
737.836272102,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
782.559087077,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
751.505158794,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
745.973951145,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
731.71580294,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
760.382626841,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
756.851419192,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1
757.255733454,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
797.002182533,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1
761.862204848,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1
801.423706676,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
749.285791782,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
774.976249787,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
753.337421423,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
760.920258713,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1
776.438617915,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
738.945955608,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1
762.971888354,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
736.894325967,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1
750.563212659,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1
756.49873457,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1
749.823423655,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
798.094656159,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1
778.288090424,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0
774.034303652,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1
747.06642477,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
756.296577439,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1
757.776155447,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
804.365652812,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1
738.541641345,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1
757.389051064,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1
759.053576323,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1
779.195616799,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1
735.819062222,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
811.965699982,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0
753.186893933,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
734.322274334,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
