$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
158172.062694,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
159345.663419,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
214845.620314,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
257269.39364,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
257882.694664,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
291250.813359,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
804296.049268,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
893323.128827,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
626393.322502,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
157755.623726,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
161443.00149,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
168878.329958,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
177835.553561,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
179236.302814,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
188488.819502,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
194954.980919,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
199460.093382,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
201390.855866,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
57901.1310218,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60846.4902621,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66396.4859516,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70485.1594472,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80328.2623071,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97258.3992261,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110857.024408,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142324.667089,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
150191.577759,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38252.7833899,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38320.9279482,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34444.2597449,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
36382.5938466,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
