$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
58153.5186203,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
59343.2501199,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
45700.5745182,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
48593.7384322,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
52617.3632733,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
54600.0719314,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
44129.3049635,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
45524.6231337,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
45833.0031398,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
47712.9184625,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
33438.7980864,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
35524.3000798,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
126657.934254,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
122076.554211,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
186424.650621,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
175690.355219,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
63351.3929131,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
62264.9862727,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
52675.3050364,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
53527.2870055,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
117244.470164,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
114689.587304,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
95217.0611116,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
89534.3239045,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
109887.404305,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
111194.613902,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
84937.727576,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
90400.724874,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
90224.5077276,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
89652.067764,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
79430.9417534,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
74276.8559853,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
255149.071925,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
252227.070011,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
350276.695654,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
337369.055448,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
137024.313315,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
135277.092376,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
121384.775817,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
121972.432067,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
58344.4205289,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
59636.9453638,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1
46302.6497681,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
49048.9660602,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0
53013.8518525,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
55040.6147972,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1
43967.7725793,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
45157.5040789,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
46009.2202861,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1
