$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
1395.95441066,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1418.61677202,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
1466.76271241,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1367.37807344,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1452.84873655,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
1393.41132956,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1466.41833972,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
1389.41792556,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
1473.3057935,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1473.78923447,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
1407.32530541,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
1394.37821149,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
1435.28572939,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1388.45104363,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1386.86824846,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1446.44472373,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1397.33849742,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1500.85560866,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
1511.32585762,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1402.50408776,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
1429.8485985,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
1441.62350608,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1397.33849742,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1507.53775803,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
1449.54407793,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1423.3055174,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
1441.76257435,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1522.14047927,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
1402.98752873,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
1443.76257435,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
