$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
43622.7501869,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
44515.4186368,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
34281.536943,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
36451.9514113,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
39470.0756271,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
40957.5568787,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
33102.9263916,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
34149.8055679,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
34381.1216574,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
35791.4975458,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
25083.9686211,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
26648.5552358,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
95007.9672191,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
91571.7202792,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
139838.779134,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
131787.225455,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
47521.1800585,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
46706.5154666,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
39512.7880925,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
40152.1103491,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
87946.4204676,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
86030.2506874,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
71423.3933963,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
67161.0175652,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
82427.8794744,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
83408.6683394,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
63712.8570785,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
