$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
40629.6865766,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
41461.1656539,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
31929.431066,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
33950.9728111,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
36761.982906,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
38147.4566735,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
30831.7008464,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
31806.8081767,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
32022.2505563,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
33335.9101973,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
23363.0316894,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
24820.3195834,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
88488.6723151,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
85288.3011469,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
130242.970258,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
122744.01066,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
44260.4554619,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
43501.764595,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
36801.5584238,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
37397.0767997,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
81911.5760751,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
80126.9691152,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
66522.3476381,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
62552.5394001,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
76771.7364491,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
