$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
852091.055612,0,0,0,0,0,0,0,0
986941.219776,0,0,0,0,1,0,0,0
861720.729156,1,0,0,0,0,0,0,0
1000164.69068,1,0,0,0,1,0,0,0
876084.575734,0,0,0,0,0,0,1,0
885714.249278,1,0,0,0,0,0,1,0
1010901.65655,0,0,0,0,1,0,1,0
1024125.12745,1,0,0,0,1,0,1,0
894345.641281,0,0,0,1,0,0,0,0
1048348.23104,0,0,0,1,1,0,0,0
918339.161403,0,0,0,1,0,0,1,0
1072310.55829,0,0,0,1,1,0,1,0
903975.314825,1,0,0,1,0,0,0,0
927968.834947,1,0,0,1,0,0,1,0
1061571.70195,1,0,0,1,1,0,0,0
1085534.02919,1,0,0,1,1,0,1,0
879468.530114,0,1,0,0,0,0,0,0
1017751.80107,0,1,0,0,1,0,0,0
889098.203658,1,1,0,0,0,0,0,0
1030975.27197,1,1,0,0,1,0,0,0
922001.961185,0,1,0,1,0,0,0,0
931631.634729,1,1,0,1,0,0,0,0
1079437.65774,0,1,0,1,1,0,0,0
1092661.12864,1,1,0,1,1,0,0,0
903462.050236,0,1,0,0,0,0,1,0
1041712.23784,0,1,0,0,1,0,1,0
945995.481307,0,1,0,1,0,0,1,0
1103399.98498,0,1,0,1,1,0,1,0
913091.72378,1,1,0,0,0,0,1,0
955625.154851,1,1,0,1,0,0,1,0
1054935.70874,1,1,0,0,1,0,1,0
1116623.45589,1,1,0,1,1,0,1,0
905902.129059,0,0,0,0,0,1,0,0
1048165.79998,0,0,0,0,1,1,0,0
915531.802602,1,0,0,0,0,1,0,0
1061389.27089,1,0,0,0,1,1,0,0
929820.030088,0,0,0,0,0,1,1,0
939449.703632,1,0,0,0,0,1,1,0
1072083.70101,0,0,0,0,1,1,1,0
1085307.17192,1,0,0,0,1,1,1,0
933290.946424,0,1,0,0,0,1,0,0
1078987.72414,0,1,0,0,1,1,0,0
957208.847454,0,1,0,0,0,1,1,0
1102905.62517,0,1,0,0,1,1,1,0
942920.619968,1,1,0,0,0,1,0,0
966838.520997,1,1,0,0,0,1,1,0
1092211.19504,1,1,0,0,1,1,0,0
1116129.09607,1,1,0,0,1,1,1,0
