$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
468.970204874,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
477.872286094,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
495.286934153,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
462.754322891,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
489.97313339,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
470.784545821,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
495.171899466,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
470.116542859,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
497.472593206,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
498.300041175,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
476.098346583,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
472.43944176,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
484.106364353,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
468.46164692,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
468.598886768,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
488.499887619,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
472.76234066,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
506.675368166,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
510.838822059,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
474.487860965,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
484.288014521,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
486.889402001,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
472.76234066,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
509.573440502,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
489.535199802,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
482.102355468,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
487.601815284,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
515.117310638,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
475.315308935,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
489.601815284,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
457.811840234,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
466.691716294,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
458.294184143,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
469.129649882,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
463.01060631,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
476.651314858,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
457.856250555,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
468.899580508,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
472.027722217,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
461.745224753,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
475.801661728,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
465.908678645,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
474.903589392,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
452.219550892,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
463.400120692,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
469.842063164,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
491.282925268,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
475.155863927,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
467.266889729,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
472.925794553,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
466.828956142,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
481.115462491,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
469.934892691,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
471.337514095,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
488.82278652,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
483.553396078,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
468.899580508,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
486.407058093,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
481.805670613,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
468.806750981,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
481.94291046,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
472.142756904,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
471.58978863,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
485.048847009,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
487.486780597,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1
460.70991257,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
469.129649882,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
461.192256478,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
489.765269176,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
470.072132538,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
466.253782706,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1
457.763421029,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1
475.593797514,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
473.775447683,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1
473.270898614,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1
498.370665541,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1
476.51407501,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1
501.498807251,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1
468.691716294,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1
485.048847009,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0
471.58978863,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
476.306210797,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1
486.336433727,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1
461.8824646,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1
477.204283132,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1
460.984392265,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1
469.864268325,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1
473.178069087,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1
469.404129577,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1
499.428182885,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1
487.486780597,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0
484.840982796,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1
467.31130005,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
473.430343622,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1
474.350621118,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
503.706671464,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1
462.387013669,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1
474.487860965,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1
475.523173148,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,1
488.429263253,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1
459.5595657,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
508.05578441,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0
470.7401355,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
459.006597425,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
470.992410034,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
465.218470523,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
459.603976021,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
469.036820355,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
467.218470523,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
464.643297088,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
476.629109697,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
465.700814432,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
469.58978863,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
503.936740838,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0
475.616002675,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
456.267970098,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
465.03281147,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
470.899580508,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
