$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
33157.1150025,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33838.7746605,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
33281.6821898,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
35574.1239474,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
33264.6240932,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
34170.3674156,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
36069.64085,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
34277.8765063,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
34294.9346029,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
33389.1912805,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
34402.4436936,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
35681.6330381,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
35698.6911347,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
35806.2002254,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
36587.3763605,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
36711.9435478,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
36694.8854512,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
36819.4526385,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
36177.1499407,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
37082.8932631,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
37190.4023538,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
36190.4635771,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
37203.7159902,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
36297.9726678,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
37311.2250809,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
38486.6497949,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
38594.1588856,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
38607.472522,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
38714.9816127,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
39499.902208,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
39620.7249351,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
39607.4112987,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
39728.2340258,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
33963.3418478,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
33946.2837512,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
34070.8509385,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
34852.0270736,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
34959.5361643,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
34976.5942609,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
35084.1033516,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
