$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
56988.8536832,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
57411.6790279,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
77407.2259747,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
92691.6802096,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
92912.6405511,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
104934.519868,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
289774.665238,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
321849.377516,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
225679.798791,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
56838.8188835,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
58167.3088375,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
60846.1119892,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
64073.2241362,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
64577.8866445,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
67911.3871041,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
70241.0183581,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
71864.1221008,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
72559.7379904,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20863.2018121,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21924.3570321,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23923.9117267,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25396.9806696,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28943.2577543,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35042.8543399,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39942.1725277,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51279.3475769,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54113.6413392,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13784.28717,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13808.838319,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12412.1507288,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13110.4945239,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13601.5175049,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13757.0081155,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
14477.1751542,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
14591.7471831,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
