$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
66457.0193438,0,0,0,0,0,0,0,0
76975.2914737,0,0,0,0,1,0,0,0
67208.9871421,1,0,0,0,0,0,0,0
78007.5498103,1,0,0,0,1,0,0,0
68329.2646331,0,0,0,0,0,0,1,0
69081.2324313,1,0,0,0,0,0,1,0
78844.9564976,0,0,0,0,1,0,1,0
79877.2148342,1,0,0,0,1,0,1,0
69753.4973818,0,0,0,1,0,0,0,0
81765.5219809,0,0,0,1,1,0,0,0
71625.742671,0,0,0,1,0,0,1,0
83635.3344486,0,0,0,1,1,0,1,0
70505.46518,1,0,0,1,0,0,0,0
72377.7104693,1,0,0,1,0,0,1,0
82797.7803175,1,0,0,1,1,0,0,0
84667.5927852,1,0,0,1,1,0,1,0
68593.188917,0,1,0,0,0,0,0,0
79379.2188678,0,1,0,0,1,0,0,0
69345.1567152,1,1,0,0,0,0,0,0
80411.4772044,1,1,0,0,1,0,0,0
71911.4149057,0,1,0,1,0,0,0,0
72663.382704,1,1,0,1,0,0,0,0
84191.1973258,0,1,0,1,1,0,0,0
85223.4556624,1,1,0,1,1,0,0,0
70465.4342062,0,1,0,0,0,0,1,0
81248.8838917,0,1,0,0,1,0,1,0
73783.660195,0,1,0,1,0,0,1,0
86061.0097935,0,1,0,1,1,0,1,0
71217.4020045,1,1,0,0,0,0,1,0
74535.6279932,1,1,0,1,0,0,1,0
82281.1422284,1,1,0,0,1,0,1,0
87093.2681301,1,1,0,1,1,0,1,0
70654.8209278,0,0,0,0,0,1,0,0
81751.2936606,0,0,0,0,1,1,0,0
71406.788726,1,0,0,0,0,1,0,0
82783.5519972,1,0,0,0,1,1,0,0
72521.1684677,0,0,0,0,0,1,1,0
73273.136266,1,0,0,0,0,1,1,0
83617.6412005,0,0,0,0,1,1,1,0
84649.8995371,1,0,0,0,1,1,1,0
72791.8751633,0,1,0,0,0,1,0,0
84156.1057171,0,1,0,0,1,1,0,0
