$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
801.399645924,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
815.236355165,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
843.671672472,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
787.164993406,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
835.273729196,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
801.651354664,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
843.474393985,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
799.790816597,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
847.419963732,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
848.124046001,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
810.04929794,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
803.059519202,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
825.212526341,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
798.382652059,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
797.903063404,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
832.032241718,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
804.328221806,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
863.202242721,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
869.627401124,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
807.287399117,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
823.3792034,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
829.270342895,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
804.328221806,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
867.457337763,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
833.807748104,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
819.63091214,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
829.777146676,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
876.249838014,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
807.991481386,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
831.777146676,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
782.263632649,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
796.777209034,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
782.375879456,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
800.243190126,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
790.464297438,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
811.712557519,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
780.909898364,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
799.848633151,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
804.498285167,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
788.294234077,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
811.685342393,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
794.71939248,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
809.430247351,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
771.243252483,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
789.702398615,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
800.749993907,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
836.090058272,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
809.147937184,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
797.763601471,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
806.753380209,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
796.297620379,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
820.083285669,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
801.624139537,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
803.314614243,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
833.300944322,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
823.549266761,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
799.848633151,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
829.158096088,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
821.266956593,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
798.974487521,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
820.787367938,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
804.695563655,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
803.032304075,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
826.113887097,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1
829.579868189,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,1
786.518727691,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
800.243190126,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1
786.630974498,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1
834.202305079,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0
801.144550882,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
