$<obj,$ DerivativeCompressCRC,$ DerivativeExtractCRC,$ Compress,$ Extract,$ DerivativeGZIPCRC,$ ZipMeTest,$Base,$ Adaptation,$ CRC,$ ArchiveCheck,$ GZIP,$ Adler32Checksum,$ DerivativeCompressGZIP,$ DerivativeCompressAdler32Checksum,$ Check,$ DerivativeCompressGZIPCRC
66705.0925079,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
68075.4771151,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
66954.6910583,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
71566.7382376,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
66920.3727399,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
68742.5917434,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
72563.6435353,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
68957.8719753,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
68992.1902937,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
67169.9712902,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
69207.4705256,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
71782.0184695,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
71816.3367879,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
72031.6170198,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0
73604.237473,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
73853.8360233,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
73819.5177049,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
74069.1162552,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0
72778.9237672,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
74601.1427707,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
74816.4230027,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0
72805.7087962,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
74843.2080317,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0
73020.9890281,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0
75058.4882636,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0
77425.2892649,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
77640.5694969,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
77667.3545258,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0
77882.6347578,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0
79462.7885004,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0
79704.8537613,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
79678.0687323,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0
79920.1339932,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0
68325.0756654,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
68290.757347,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0
68540.3558973,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0
70112.9763505,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
70328.2565824,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0
70362.5749008,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
70577.8551328,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
73697.9850745,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0
73947.5836248,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
75735.4843099,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
75985.0828602,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0
73913.2653064,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0
75950.7645418,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0
74162.8638567,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0
76200.3630921,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0
74243.7300402,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
74485.7953011,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
74459.0102721,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0
74701.075533,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0
76281.2292756,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
76496.5095075,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
76523.2945365,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
76738.5747684,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0
79866.2379995,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0
80108.3032605,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0
81903.737235,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
82145.8024959,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0
80081.5182315,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0
82119.0174669,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0
80323.5834924,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0
82361.0827278,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0
73698.1480423,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
73913.4282742,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
73947.7465926,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
74163.0268246,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0
75735.6472778,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
75985.2458281,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0
75950.9275097,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0
76200.52606,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0
79866.4009674,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0
80081.6811993,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
81903.9002028,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0
82119.1804347,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
80108.4662283,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0
82145.9654637,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0
80323.7464602,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0
82361.2456957,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0
74243.893008,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
74485.9582689,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0
74459.1732399,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0
74701.2385008,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
76281.3922434,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
76496.6724754,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0
76523.4575043,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0
76738.7377363,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0
79866.4009674,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0
80108.4662283,0,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0
81903.9002028,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0
82145.9654637,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0
80081.6811993,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0
82119.1804347,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
80323.7464602,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0
82361.2456957,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0
79866.5639352,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
80081.8441671,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0
80108.6291961,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0
80323.9094281,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
81904.0631707,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0
82146.1284316,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0
82119.3434026,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0
82361.4086635,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0
