$<obj,$heuristic,$transExt,$transExtDynamic,$heuristicVmtf,$eq3,$eq2,$eq5,$eq4,$heuristicUnit,$eq1,$transExtAll,$heuristicBerkmin,$transExtWeight,$transExtChoice,$eqFixpoint,$backprop,$heuristicVsids,$eq,$satPreproYes
46136.1628601,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
47080.2148302,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1
36256.7080352,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
38552.1377513,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
41744.1851857,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
43317.3267962,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
35010.1785627,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
36117.3278469,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
36361.9738182,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
37853.5667716,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
26529.118226,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
28183.8084935,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
100482.517902,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1
96848.1952674,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1
147896.819582,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
139381.227331,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0
50259.3599277,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
49397.6916338,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1
41789.5318895,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
42465.6382721,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
93014.1558557,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
90987.5067463,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
75539.0261139,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
71030.9678676,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
87177.6019701,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
88214.8524055,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
67384.1604056,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
71718.3065488,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
71578.5088509,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
