$<obj,$no_host_directories,$verbose,$no_clobber,$save_headers,$verbosity,$output_file,$quiet,$strict_comments,$no_http_keep_alive,$no_dns_cache,$base,$server_response,$no_verbose,$no_cookies,$convert_links,$no_directories
6080.70438531,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6278.65412102,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6271.2541309,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6286.59161176,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
6086.79187852,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
6075.69189334,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
6083.09188346,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
6086.79187852,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6268.09163646,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6297.69159694,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
6256.99165128,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6260.69164634,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
6490.09134005,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
6081.24188593,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
6269.64162905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6281.04161917,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
6286.59161176,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
6282.8916167,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0
6062.74191063,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0
6255.14165375,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
6286.59161176,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6271.79163152,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
6284.74161423,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
6554.8412536,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
6286.59161176,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
6268.09163646,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
6281.04161917,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
6268.09163646,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
6049.79192792,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
6244.04166857,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
6264.3916414,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
6256.99165128,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
6271.79163152,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
6560.39124619,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
6277.34162411,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
6290.29160682,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
6287.12911237,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0
6287.12911237,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
6140.97930751,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
6255.67915436,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
6272.32913213,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0
6279.72912225,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0
6294.52910249,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
6583.12871717,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0
