$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
204468.638233,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
205985.757705,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
277730.826938,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
332572.24889,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
333365.066163,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
376500.19851,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1039716.31667,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1154802.06347,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
809740.580427,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
203930.305517,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
208696.99702,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
218308.682966,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
229887.730292,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
231698.485791,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
243659.259953,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
252018.098851,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
257841.880051,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
260337.786279,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
74847.908103,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
78655.3885848,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85829.8955081,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
91115.3439918,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
103839.571823,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125725.243693,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
143304.253835,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183982.631424,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194152.225822,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
49448.3917785,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
49536.4825865,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
44525.0943946,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
47030.7884906,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48792.6046518,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
49350.5131029,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
51934.5101393,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52345.600577,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
50407.6027996,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
659007.419965,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
665261.867338,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
659839.388708,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2219545.87265,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2217275.08738,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2217196.78444,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2226847.62185,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5643606.21842,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5636930.89274,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
40277.117446,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40903.54097,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41402.7222157,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42753.4479393,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42635.9935285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44750.172922,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43428.8108011,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45954.0806322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
44799.1122598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
215812.797951,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
217633.341317,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
289672.046577,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
342829.955309,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
339766.352762,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
386748.117061,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1047810.90436,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1160312.65412,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
815936.321807,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
209362.593227,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
218103.15896,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
228605.540855,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
238530.438563,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
244726.15873,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
255022.995406,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
257567.840972,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
265339.407817,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
268843.464404,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
86720.6126695,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
87366.6119287,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
95882.056708,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
101431.777616,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
112100.553259,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136638.737238,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
153356.415035,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194289.277181,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
200690.542567,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
