$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
1071544.54663,0,0,0,0,0,0,0,0
1241124.70783,0,0,0,0,1,0,0,0
1083654.05611,1,0,0,0,0,0,0,0
1257753.58639,1,0,0,0,1,0,0,0
1101717.26822,0,0,0,0,0,0,1,0
1113826.7777,1,0,0,0,0,0,1,0
1271255.82555,0,0,0,0,1,0,1,0
1287884.7041,1,0,0,0,1,0,1,0
1124681.41633,0,0,0,1,0,0,0,0
1318346.65279,0,0,0,1,1,0,0,0
1154854.13791,0,0,0,1,0,0,1,0
1348480.14787,0,0,0,1,1,0,1,0
1136790.92581,1,0,0,1,0,0,0,0
1166963.6474,1,0,0,1,0,0,1,0
1334975.53134,1,0,0,1,1,0,0,0
1365109.02642,1,0,0,1,1,0,1,0
1105972.74988,0,1,0,0,0,0,0,0
1279870.20421,0,1,0,0,1,0,0,0
1118082.25936,1,1,0,0,0,0,0,0
1296499.08276,1,1,0,0,1,0,0,0
1159460.28077,0,1,0,1,0,0,0,0
1171569.79026,1,1,0,1,0,0,0,0
1357442.81036,0,1,0,1,1,0,0,0
1374071.68892,1,1,0,1,1,0,0,0
1136145.47147,0,1,0,0,0,0,1,0
1310001.32192,0,1,0,0,1,0,1,0
1189633.00236,0,1,0,1,0,0,1,0
1387576.30544,0,1,0,1,1,0,1,0
1148254.98095,1,1,0,0,0,0,1,0
1201742.51184,1,1,0,1,0,0,1,0
1326630.20048,1,1,0,0,1,0,1,0
1404205.184,1,1,0,1,1,0,1,0
1139214.24281,0,0,0,0,0,1,0,0
1318117.23715,0,0,0,0,1,1,0,0
1151323.75229,1,0,0,0,0,1,0,0
1334746.11571,1,0,0,0,1,1,0,0
1169291.86983,0,0,0,0,0,1,1,0
1181401.37931,1,0,0,0,0,1,1,0
1348194.86418,0,0,0,0,1,1,1,0
1364823.74273,1,0,0,0,1,1,1,0
1173656.71024,0,1,0,0,0,1,0,0
1356876.99772,0,1,0,0,1,1,0,0
1203734.33726,0,1,0,0,0,1,1,0
1386954.62474,0,1,0,0,1,1,1,0
1185766.21972,1,1,0,0,0,1,0,0
1215843.84675,1,1,0,0,0,1,1,0
1373505.87627,1,1,0,0,1,1,0,0
1403583.50329,1,1,0,0,1,1,1,0
1192351.1125,0,0,0,1,0,1,0,0
1395341.55947,0,0,0,1,1,1,0,0
1204460.62198,1,0,0,1,0,1,0,0
1411970.43803,1,0,0,1,1,1,0,0
1227144.24113,0,1,0,1,0,1,0,0
1239253.75061,1,1,0,1,0,1,0,0
1434451.98123,0,1,0,1,1,1,0,0
1451080.85979,1,1,0,1,1,1,0,0
1222428.73952,0,0,0,1,0,1,1,0
1425416.80913,0,0,0,1,1,1,1,0
1257221.86816,0,1,0,1,0,1,1,0
1464527.23089,0,1,0,1,1,1,1,0
1234538.24901,1,0,0,1,0,1,1,0
1269331.37764,1,1,0,1,0,1,1,0
1442045.68769,1,0,0,1,1,1,1,0
1481156.10945,1,1,0,1,1,1,1,0
1083150.05493,0,0,1,0,0,0,0,0
1252730.21613,0,0,1,0,1,0,0,0
1095259.56442,1,0,1,0,0,0,0,0
1269359.09469,1,0,1,0,1,0,0,0
1113322.77652,0,0,1,0,0,0,1,0
1125432.286,1,0,1,0,0,0,1,0
1282861.33385,0,0,1,0,1,0,1,0
1299490.21241,1,0,1,0,1,0,1,0
1136286.92463,0,0,1,1,0,0,0,0
1329952.16109,0,0,1,1,1,0,0,0
1166459.64622,0,0,1,1,0,0,1,0
1360085.65617,0,0,1,1,1,0,1,0
1148396.43411,1,0,1,1,0,0,0,0
1178569.1557,1,0,1,1,0,0,1,0
1346581.03964,1,0,1,1,1,0,0,0
1376714.53472,1,0,1,1,1,0,1,0
1150819.75111,0,0,1,0,0,1,0,0
1329722.74546,0,0,1,0,1,1,0,0
1162929.26059,1,0,1,0,0,1,0,0
