$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
162.174674481,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
166.522640951,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
173.766432732,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
163.359228969,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
171.298953689,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
165.431151766,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
173.727299958,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
165.863726536,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
174.509955447,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
175.451256286,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
167.898630809,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
167.313753443,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
169.30318219,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
163.981124859,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
164.687629051,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
171.457599037,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
166.763780349,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
177.640577406,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
179.716728705,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
167.350771967,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
171.344429215,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
170.909740194,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
166.763780349,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
179.286268185,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
