$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
873791.682552,0,0,0,0,0,0,0,0
1012076.11748,0,0,0,0,1,0,0,0
883666.574316,1,0,0,0,0,0,0,0
1025636.33164,1,0,0,0,1,0,0,0
898396.232123,0,0,0,0,0,0,1,0
908271.123888,1,0,0,0,0,0,1,0
1036646.74115,0,0,0,0,1,0,1,0
1050206.9553,1,0,0,0,1,0,1,0
917122.361314,0,0,0,1,0,0,0,0
1075046.9862,0,0,0,1,1,0,0,0
941726.910885,0,0,0,1,0,0,1,0
1099619.54849,0,0,0,1,1,0,1,0
926997.253078,1,0,0,1,0,0,0,0
951601.802649,1,0,0,1,0,0,1,0
1088607.20035,1,0,0,1,1,0,0,0
1113179.76264,1,0,0,1,1,0,1,0
901866.367353,0,1,0,0,0,0,0,0
1043671.34171,0,1,0,0,1,0,0,0
911741.259117,1,1,0,0,0,0,0,0
1057231.55586,1,1,0,0,1,0,0,0
945482.993012,0,1,0,1,0,0,0,0
955357.884776,1,1,0,1,0,0,0,0
1106928.15732,0,1,0,1,1,0,0,0
1120488.37147,1,1,0,1,1,0,0,0
926470.916924,0,1,0,0,0,0,1,0
1068241.96538,0,1,0,0,1,0,1,0
970087.542583,0,1,0,1,0,0,1,0
1131500.71961,0,1,0,1,1,0,1,0
936345.808689,1,1,0,0,0,0,1,0
979962.434348,1,1,0,1,0,0,1,0
1081802.17953,1,1,0,0,1,0,1,0
1145060.93377,1,1,0,1,1,0,1,0
928973.163916,0,0,0,0,0,1,0,0
1074859.90907,0,0,0,0,1,1,0,0
938848.05568,1,0,0,0,0,1,0,0
1088420.12322,1,0,0,0,1,1,0,0
953500.168566,0,0,0,0,0,1,1,0
963375.060331,1,0,0,0,0,1,1,0
1099386.91372,0,0,0,0,1,1,1,0
1112947.12787,1,0,0,0,1,1,1,0
957059.480455,0,1,0,0,0,1,0,0
1106466.76504,0,1,0,0,1,1,0,0
981586.485105,0,1,0,0,0,1,1,0
1130993.76969,0,1,0,0,1,1,1,0
966934.37222,1,1,0,0,0,1,0,0
991461.37687,1,1,0,0,0,1,1,0
1120026.97919,1,1,0,0,1,1,0,0
1144553.98384,1,1,0,0,1,1,1,0
972303.842678,0,0,0,1,0,1,0,0
1137832.71641,0,0,0,1,1,1,0,0
982178.734442,1,0,0,1,0,1,0,0
1151392.93056,1,0,0,1,1,1,0,0
1000676.10611,0,1,0,1,0,1,0,0
1010550.99788,1,1,0,1,0,1,0,0
1169725.51927,0,1,0,1,1,1,0,0
1183285.73342,1,1,0,1,1,1,0,0
996830.847328,0,0,0,1,0,1,1,0
1162357.78244,0,0,0,1,1,1,1,0
1025203.11076,0,1,0,1,0,1,1,0
1194250.5853,0,1,0,1,1,1,1,0
1006705.73909,1,0,0,1,0,1,1,0
1035078.00253,1,1,0,1,0,1,1,0
1175917.99659,1,0,0,1,1,1,1,0
1207810.79945,1,1,0,1,1,1,1,0
883255.586233,0,0,1,0,0,0,0,0
1021540.02117,0,0,1,0,1,0,0,0
893130.477998,1,0,1,0,0,0,0,0
1035100.23532,1,0,1,0,1,0,0,0
907860.135805,0,0,1,0,0,0,1,0
917735.027569,1,0,1,0,0,0,1,0
1046110.64483,0,0,1,0,1,0,1,0
1059670.85898,1,0,1,0,1,0,1,0
926586.264995,0,0,1,1,0,0,0,0
1084510.88988,0,0,1,1,1,0,0,0
951190.814566,0,0,1,1,0,0,1,0
1109083.45217,0,0,1,1,1,0,1,0
936461.156759,1,0,1,1,0,0,0,0
961065.706331,1,0,1,1,0,0,1,0
1098071.10403,1,0,1,1,1,0,0,0
1122643.66632,1,0,1,1,1,0,1,0
938437.067597,0,0,1,0,0,1,0,0
1084323.81275,0,0,1,0,1,1,0,0
948311.959362,1,0,1,0,0,1,0,0
1097884.02691,1,0,1,0,1,1,0,0
981767.746359,0,0,1,1,0,1,0,0
991642.638123,1,0,1,1,0,1,0,0
1147296.62009,0,0,1,1,1,1,0,0
1160856.83424,1,0,1,1,1,1,0,0
962964.072247,0,0,1,0,0,1,1,0
1108850.8174,0,0,1,0,1,1,1,0
1006294.75101,0,0,1,1,0,1,1,0
1171821.68612,0,0,1,1,1,1,1,0
972838.964012,1,0,1,0,0,1,1,0
1016169.64277,1,0,1,1,0,1,1,0
1122411.03156,1,0,1,0,1,1,1,0
1185381.90027,1,0,1,1,1,1,1,0
911330.271034,0,1,1,0,0,0,0,0
1053135.2454,0,1,1,0,1,0,0,0
921205.162799,1,1,1,0,0,0,0,0
1066695.45955,1,1,1,0,1,0,0,0
935934.820606,0,1,1,0,0,0,1,0
945809.71237,1,1,1,0,0,0,1,0
1077705.86906,0,1,1,0,1,0,1,0
1091266.08321,1,1,1,0,1,0,1,0
966523.384137,0,1,1,0,0,1,0,0
1115930.66872,0,1,1,0,1,1,0,0
991050.388787,0,1,1,0,0,1,1,0
1140457.67337,0,1,1,0,1,1,1,0
976398.275901,1,1,1,0,0,1,0,0
1000925.28055,1,1,1,0,0,1,1,0
1129490.88287,1,1,1,0,1,1,0,0
1154017.88752,1,1,1,0,1,1,1,0
954946.896693,0,1,1,1,0,0,0,0
1116392.061,0,1,1,1,1,0,0,0
964821.788458,1,1,1,1,0,0,0,0
1129952.27516,1,1,1,1,1,0,0,0
1010140.0098,0,1,1,1,0,1,0,0
1020014.90156,1,1,1,1,0,1,0,0
1179189.42295,0,1,1,1,1,1,0,0
