$<obj,$CS16MB,$CS32MB,$HAVE_SEQUENCE,$HAVE_CRYPTO,$PAGESIZE,$PS1K,$HAVE_REPLICATION,$CS64MB,$DIAGNOSTIC,$HAVE_HASH,$PS4K,$CS512MB,$PS16K,$CACHESIZE,$HAVE_VERIFY,$PS32K,$HAVE_STATISTICS,$PS8K
803.013796878,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
816.874466797,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
845.363296283,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
788.74020826,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0
836.950377584,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0
803.257918071,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
845.165618451,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0
801.391589507,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0
849.119175091,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0
849.822658343,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0
811.67083677,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0
804.664884575,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0
826.868808153,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
799.984623003,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
799.502039263,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0
833.700304196,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
805.938179642,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0
864.933401649,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0
871.369542029,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0
808.903347122,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0
825.025701269,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0
830.932814548,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0
805.938179642,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0
869.195085877,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0
835.479404684,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
821.269822461,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0
831.438619968,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
878.003360241,0,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0
809.606830374,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0
833.438619968,0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0
783.839047176,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
798.379978667,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1
783.949496932,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1
801.850951567,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1
792.054288043,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
813.339487502,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
782.478524032,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1
801.455595903,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1
806.112635794,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1
789.879831891,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
813.316265822,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1
796.315972271,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
811.054581594,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
772.792310265,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
791.286798395,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
802.356756987,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1
837.764310592,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0
810.769675686,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
799.368367827,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
808.374320022,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1
797.897394927,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1
821.729184521,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1
803.23469639,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
804.926568802,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1
834.973599264,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
825.200157421,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1
801.455595903,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
830.822364792,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0
822.915251513,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
800.577656499,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1
822.432667773,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1
