$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
1246313.71183,0,0,0,0,0,0,0,0
1443552.27374,0,0,0,0,1,0,0,0
1260398.12204,1,0,0,0,0,0,0,0
1462893.16316,1,0,0,0,1,0,0,0
1281407.44824,0,0,0,0,0,0,1,0
1295491.85844,1,0,0,0,0,0,1,0
1478597.62067,0,0,0,0,1,0,1,0
1497938.51009,1,0,0,0,1,0,1,0
1308117.05426,0,0,0,1,0,0,0,0
1533368.9728,0,0,0,1,1,0,0,0
1343210.79066,0,0,0,1,0,0,1,0
1568417.08485,0,0,0,1,1,0,1,0
1322201.46446,1,0,0,1,0,0,0,0
1357295.20086,1,0,0,1,0,0,1,0
1552709.86222,1,0,0,1,1,0,0,0
1587757.97427,1,0,0,1,1,0,1,0
1286356.99995,0,1,0,0,0,0,0,0
1488617.0065,0,1,0,0,1,0,0,0
1300441.41015,1,1,0,0,0,0,0,0
1507957.89592,1,1,0,0,1,0,0,0
1348568.1965,0,1,0,1,0,0,0,0
1362652.6067,1,1,0,1,0,0,0,0
1578841.55969,0,1,0,1,1,0,0,0
1598182.44911,1,1,0,1,1,0,0,0
1321450.73636,0,1,0,0,0,0,1,0
1523662.35343,0,1,0,0,1,0,1,0
1383661.9329,0,1,0,1,0,0,1,0
1613889.67173,0,1,0,1,1,0,1,0
1335535.14656,1,1,0,0,0,0,1,0
1397746.3431,1,1,0,1,0,0,1,0
1543003.24285,1,1,0,0,1,0,1,0
1633230.56116,1,1,0,1,1,0,1,0
1325020.18812,0,0,0,0,0,1,0,0
1533102.13943,0,0,0,0,1,1,0,0
1339104.59832,1,0,0,0,0,1,0,0
1552443.02885,1,0,0,0,1,1,0,0
1360003.32002,0,0,0,0,0,1,1,0
1374087.73022,1,0,0,0,0,1,1,0
1568085.27133,0,0,0,0,1,1,1,0
