$<obj,$HAVE_SEQUENCE,$HAVE_QUEUE,$HAVE_CRYPTO,$HAVE_REPLICATION,$HAVE_STATISTICS,$HAVE_HASH,$HAVE_VERIFY,$DIAGNOSTIC
215114.469472,0,0,0,0,0,0,0,0
249158.787045,0,0,0,0,1,0,0,0
217546.27424,1,0,0,0,0,0,0,0
252497.863175,1,0,0,0,1,0,0,0
221172.496128,0,0,0,0,0,0,1,0
223604.300896,1,0,0,0,0,0,1,0
255208.46165,0,0,0,0,1,0,1,0
258547.537781,1,0,0,0,1,0,1,0
225782.589616,0,0,0,1,0,0,0,0
264662.028793,0,0,0,1,1,0,0,0
231840.616272,0,0,0,1,0,0,1,0
270712.180659,0,0,0,1,1,0,1,0
228214.394384,1,0,0,1,0,0,0,0
234272.421041,1,0,0,1,0,0,1,0
268001.104924,1,0,0,1,1,0,0,0
274051.256789,1,0,0,1,1,0,1,0
222026.791624,0,1,0,0,0,0,0,0
256937.813455,0,1,0,0,1,0,0,0
224458.596392,1,1,0,0,0,0,0,0
260276.889585,1,1,0,0,1,0,0,0
232765.307626,0,1,0,1,0,0,0,0
235197.112395,1,1,0,1,0,0,0,0
272511.451061,0,1,0,1,1,0,0,0
275850.527191,1,1,0,1,1,0,0,0
228084.81828,0,1,0,0,0,0,1,0
262987.48806,0,1,0,0,1,0,1,0
238823.334282,0,1,0,1,0,0,1,0
278561.602926,0,1,0,1,1,0,1,0
230516.623048,1,1,0,0,0,0,1,0
241255.139051,1,1,0,1,0,0,1,0
266326.56419,1,1,0,0,1,0,1,0
281900.679057,1,1,0,1,1,0,1,0
228700.080324,0,0,0,0,0,1,0,0
264615.973198,0,0,0,0,1,1,0,0
231131.885093,1,0,0,0,0,1,0,0
267955.049329,1,0,0,0,1,1,0,0
234739.016578,0,0,0,0,0,1,1,0
237170.821347,1,0,0,0,0,1,1,0
270654.909452,0,0,0,0,1,1,1,0
273993.985583,1,0,0,0,1,1,1,0
235615.266037,0,1,0,0,0,1,0,0
272397.863168,0,1,0,0,1,1,0,0
241654.202291,0,1,0,0,0,1,1,0
278436.799422,0,1,0,0,1,1,1,0
238047.070805,1,1,0,0,0,1,0,0
244086.007059,1,1,0,0,0,1,1,0
275736.939299,1,1,0,0,1,1,0,0
281775.875553,1,1,0,0,1,1,1,0
239368.200469,0,0,0,1,0,1,0,0
280119.692207,0,0,0,1,1,1,0,0
241800.005237,1,0,0,1,0,1,0,0
283458.768337,1,0,0,1,1,1,0,0
246353.782039,0,1,0,1,0,1,0,0
248785.586808,1,1,0,1,0,1,0,0
287971.978035,0,1,0,1,1,1,0,0
291311.054165,1,1,0,1,1,1,0,0
245407.136723,0,0,0,1,0,1,1,0
286158.151201,0,0,0,1,1,1,1,0
252392.718293,0,1,0,1,0,1,1,0
294010.437028,0,1,0,1,1,1,1,0
247838.941491,1,0,0,1,0,1,1,0
254824.523062,1,1,0,1,0,1,1,0
289497.227331,1,0,0,1,1,1,1,0
297349.513159,1,1,0,1,1,1,1,0
217445.095108,0,0,1,0,0,0,0,0
251489.412682,0,0,1,0,1,0,0,0
219876.899877,1,0,1,0,0,0,0,0
254828.488812,1,0,1,0,1,0,0,0
223503.121765,0,0,1,0,0,0,1,0
225934.926533,1,0,1,0,0,0,1,0
257539.087287,0,0,1,0,1,0,1,0
260878.163418,1,0,1,0,1,0,1,0
228113.215253,0,0,1,1,0,0,0,0
266992.65443,0,0,1,1,1,0,0,0
234171.241909,0,0,1,1,0,0,1,0
273042.806296,0,0,1,1,1,0,1,0
230545.020021,1,0,1,1,0,0,0,0
236603.046678,1,0,1,1,0,0,1,0
270331.730561,1,0,1,1,1,0,0,0
276381.882426,1,0,1,1,1,0,1,0
231030.705961,0,0,1,0,0,1,0,0
266946.598835,0,0,1,0,1,1,0,0
233462.51073,1,0,1,0,0,1,0,0
270285.674966,1,0,1,0,1,1,0,0
241698.826106,0,0,1,1,0,1,0,0
244130.630874,1,0,1,1,0,1,0,0
282450.317844,0,0,1,1,1,1,0,0
285789.393974,1,0,1,1,1,1,0,0
237069.642215,0,0,1,0,0,1,1,0
272985.535089,0,0,1,0,1,1,1,0
247737.76236,0,0,1,1,0,1,1,0
288488.776838,0,0,1,1,1,1,1,0
239501.446984,1,0,1,0,0,1,1,0
250169.567128,1,0,1,1,0,1,1,0
276324.61122,1,0,1,0,1,1,1,0
291827.852968,1,0,1,1,1,1,1,0
224357.417261,0,1,1,0,0,0,0,0
259268.439092,0,1,1,0,1,0,0,0
226789.222029,1,1,1,0,0,0,0,0
262607.515222,1,1,1,0,1,0,0,0
230415.443917,0,1,1,0,0,0,1,0
232847.248685,1,1,1,0,0,0,1,0
265318.113697,0,1,1,0,1,0,1,0
268657.189827,1,1,1,0,1,0,1,0
237945.891674,0,1,1,0,0,1,0,0
274728.488805,0,1,1,0,1,1,0,0
243984.827928,0,1,1,0,0,1,1,0
280767.425059,0,1,1,0,1,1,1,0
240377.696442,1,1,1,0,0,1,0,0
246416.632696,1,1,1,0,0,1,1,0
278067.564936,1,1,1,0,1,1,0,0
284106.50119,1,1,1,0,1,1,1,0
235095.933263,0,1,1,1,0,0,0,0
274842.076698,0,1,1,1,1,0,0,0
237527.738032,1,1,1,1,0,0,0,0
278181.152828,1,1,1,1,1,0,0,0
248684.407676,0,1,1,1,0,1,0,0
251116.212445,1,1,1,1,0,1,0,0
290302.603672,0,1,1,1,1,1,0,0
293641.679802,1,1,1,1,1,1,0,0
241153.959919,0,1,1,1,0,0,1,0
