$<obj,$disableCompressibilityTesting,$compression,$level,$encryption,$compressionGzip,$unlimitedWindowSize,$compressionBzip2,$level1,$level2,$level3,$level4,$compressionLrzip,$level6,$level7,$level8,$level9,$compressionLzo,$compressionZpaq,$level5
103338.753003,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
104105.492755,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
140364.862945,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
168081.268289,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
168481.951643,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
190282.09413,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
525466.086583,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
583629.480129,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
409238.233653,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
103066.684059,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
105475.730892,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
110333.398221,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
116185.353874,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
117100.494868,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
123145.372136,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
127369.860832,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
130313.152136,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
131574.562695,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
37829.4979663,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39753.7674074,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43379.7044264,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
